From,To,perfect_match_percent,threshold_pass_percent,failed_percent,total_success_rate,total_observations,successful_observations,failed_observations,total_routes,single_route_observations,multi_route_observations,expected_observations,missing_observations,data_coverage_percent,id
2429,10579,100,0,0,100,384,384,0,384,384,0,384,0,100,1207
2429,2435,100,0,0,100,384,384,0,384,384,0,384,0,100,1208
313,2085,100,0,0,100,384,384,0,384,384,0,384,0,100,1209
2445,1711,100,0,0,100,384,384,0,388,380,4,384,0,100,1210
2445,2429,100,0,0,100,384,384,0,384,384,0,384,0,100,1211
2493,10407,100,0,0,100,384,384,0,392,376,8,384,0,100,1212
2769,1655,100,0,0,100,384,384,0,384,384,0,384,0,100,1213
2769,2771,100,0,0,100,384,384,0,384,384,0,384,0,100,1214
2771,1425,100,0,0,100,384,384,0,384,384,0,384,0,100,1215
2771,2769,100,0,0,100,384,384,0,384,384,0,384,0,100,1216
2493,591,100,0,0,100,384,384,0,384,384,0,384,0,100,1217
25,19,100,0,0,100,384,384,0,384,384,0,384,0,100,1218
25,2005,100,0,0,100,384,384,0,384,384,0,384,0,100,1219
25,31,100,0,0,100,384,384,0,384,384,0,384,0,100,1220
257,263,100,0,0,100,384,384,0,384,384,0,384,0,100,1221
2603,11731,100,0,0,100,384,384,0,384,384,0,384,0,100,1222
2603,2063,100,0,0,100,384,384,0,384,384,0,384,0,100,1223
263,257,100,0,0,100,384,384,0,384,384,0,384,0,100,1224
263,271,100,0,0,100,384,384,0,384,384,0,384,0,100,1225
279,3003,100,0,0,100,384,384,0,384,384,0,384,0,100,1226
279,565,100,0,0,100,384,384,0,384,384,0,384,0,100,1227
283,105,100,0,0,100,384,384,0,384,384,0,384,0,100,1228
283,10608,100,0,0,100,384,384,0,384,384,0,384,0,100,1229
283,287,100,0,0,100,384,384,0,384,384,0,384,0,100,1230
287,12100,100,0,0,100,384,384,0,384,384,0,384,0,100,1231
287,283,100,0,0,100,384,384,0,384,384,0,384,0,100,1232
287,295,100,0,0,100,384,384,0,384,384,0,384,0,100,1233
295,287,100,0,0,100,384,384,0,384,384,0,384,0,100,1234
295,3944,100,0,0,100,384,384,0,384,384,0,384,0,100,1235
297,299,100,0,0,100,384,384,0,384,384,0,384,0,100,1236
297,301,0,100,0,100,384,384,0,384,384,0,384,0,100,1237
297,3944,100,0,0,100,384,384,0,384,384,0,384,0,100,1238
299,297,100,0,0,100,384,384,0,384,384,0,384,0,100,1239
299,301,100,0,0,100,384,384,0,384,384,0,384,0,100,1240
299,811,100,0,0,100,384,384,0,384,384,0,384,0,100,1241
299,817,100,0,0,100,384,384,0,384,384,0,384,0,100,1242
30000,1131,100,0,0,100,384,384,0,384,384,0,384,0,100,1243
30000,12614,100,0,0,100,384,384,0,384,384,0,384,0,100,1244
3003,271,100,0,0,100,384,384,0,384,384,0,384,0,100,1245
3003,279,100,0,0,100,384,384,0,384,384,0,384,0,100,1246
3010,3898,100,0,0,100,384,384,0,384,384,0,384,0,100,1247
3010,4111,100,0,0,100,384,384,0,384,384,0,384,0,100,1248
3011,11292,100,0,0,100,384,384,0,384,384,0,384,0,100,1249
3011,727,100,0,0,100,384,384,0,384,384,0,384,0,100,1250
3013,743,100,0,0,100,384,384,0,384,384,0,384,0,100,1251
3013,9419,100,0,0,100,384,384,0,384,384,0,384,0,100,1252
3017,11443,100,0,0,100,384,384,0,384,384,0,384,0,100,1253
3017,1149,100,0,0,100,384,384,0,384,384,0,384,0,100,1254
3017,12420,100,0,0,100,384,384,0,384,384,0,384,0,100,1255
3018,11445,100,0,0,100,384,384,0,384,384,0,384,0,100,1256
3018,1601,100,0,0,100,384,384,0,384,384,0,384,0,100,1257
313,315,100,0,0,100,384,384,0,384,384,0,384,0,100,1258
321,319,100,0,0,100,384,384,0,384,384,0,384,0,100,1259
3019,1159,100,0,0,100,384,384,0,384,384,0,384,0,100,1260
3019,12420,100,0,0,100,384,384,0,384,384,0,384,0,100,1261
3019,1407,100,0,0,100,384,384,0,384,384,0,384,0,100,1262
3026,11230,100,0,0,100,384,384,0,384,384,0,384,0,100,1263
303,10647,100,0,0,100,384,384,0,384,384,0,384,0,100,1264
303,4099,100,0,0,100,384,384,0,384,384,0,384,0,100,1265
307,309,100,0,0,100,384,384,0,384,384,0,384,0,100,1266
307,4049,100,0,0,100,384,384,0,384,384,0,384,0,100,1267
307,4177,100,0,0,100,384,384,0,384,384,0,384,0,100,1268
309,307,100,0,0,100,384,384,0,384,384,0,384,0,100,1269
309,4178,100,0,0,100,384,384,0,384,384,0,384,0,100,1270
31,10058,100,0,0,100,384,384,0,384,384,0,384,0,100,1271
31,25,100,0,0,100,384,384,0,384,384,0,384,0,100,1272
311,12341,100,0,0,100,384,384,0,384,384,0,384,0,100,1273
311,4178,100,0,0,100,384,384,0,384,384,0,384,0,100,1274
311,5,100,0,0,100,384,384,0,384,384,0,384,0,100,1275
311,867,100,0,0,100,384,384,0,384,384,0,384,0,100,1276
321,9537,100,0,0,100,384,384,0,384,384,0,384,0,100,1277
323,4083,100,0,0,100,384,384,0,384,384,0,384,0,100,1278
323,4112,100,0,0,100,384,384,0,384,384,0,384,0,100,1279
323,481,100,0,0,100,384,384,0,384,384,0,384,0,100,1280
323,9537,100,0,0,100,384,384,0,384,384,0,384,0,100,1281
325,327,100,0,0,100,384,384,0,384,384,0,384,0,100,1282
325,4112,100,0,0,100,384,384,0,384,384,0,384,0,100,1283
325,4115,100,0,0,100,384,384,0,384,384,0,384,0,100,1284
327,325,100,0,0,100,384,384,0,384,384,0,384,0,100,1285
327,331,100,0,0,100,384,384,0,384,384,0,384,0,100,1286
33,1935,100,0,0,100,384,384,0,384,384,0,384,0,100,1287
331,327,100,0,0,100,384,384,0,384,384,0,384,0,100,1288
331,332,100,0,0,100,384,384,0,384,384,0,384,0,100,1289
332,10502,100,0,0,100,384,384,0,384,384,0,384,0,100,1290
332,331,100,0,0,100,384,384,0,384,384,0,384,0,100,1291
332,333,100,0,0,100,384,384,0,384,384,0,384,0,100,1292
333,332,100,0,0,100,384,384,0,384,384,0,384,0,100,1293
333,335,100,0,0,100,384,384,0,384,384,0,384,0,100,1294
335,11224,100,0,0,100,384,384,0,384,384,0,384,0,100,1295
335,333,100,0,0,100,384,384,0,384,384,0,384,0,100,1296
3403,4066,100,0,0,100,384,384,0,384,384,0,384,0,100,1297
3411,1365,100,0,0,100,384,384,0,384,384,0,384,0,100,1298
3415,1635,100,0,0,100,384,384,0,384,384,0,384,0,100,1299
3415,1733,100,0,0,100,384,384,0,384,384,0,384,0,100,1300
3424,2095,100,0,0,100,384,384,0,384,384,0,384,0,100,1301
3424,757,100,0,0,100,384,384,0,384,384,0,384,0,100,1302
353,345,100,0,0,100,384,384,0,384,384,0,384,0,100,1303
353,357,100,0,0,100,384,384,0,384,384,0,384,0,100,1304
3408,583,100,0,0,100,384,384,0,384,384,0,384,0,100,1305
3411,1147,100,0,0,100,384,384,0,384,384,0,384,0,100,1306
3667,381,100,0,0,100,384,384,0,384,384,0,384,0,100,1307
367,12239,100,0,0,100,384,384,0,384,384,0,384,0,100,1308
3426,3552,100,0,0,100,384,384,0,384,384,0,384,0,100,1309
3426,9327,100,0,0,100,384,384,0,384,384,0,384,0,100,1310
343,339,100,0,0,100,384,384,0,384,384,0,384,0,100,1311
343,345,100,0,0,100,384,384,0,384,384,0,384,0,100,1312
3437,10957,100,0,0,100,384,384,0,384,384,0,384,0,100,1313
3437,2049,100,0,0,100,384,384,0,384,384,0,384,0,100,1314
3437,889,100,0,0,100,384,384,0,384,384,0,384,0,100,1315
345,343,100,0,0,100,384,384,0,384,384,0,384,0,100,1316
345,353,100,0,0,100,384,384,0,384,384,0,384,0,100,1317
345,929,100,0,0,100,384,384,0,384,384,0,384,0,100,1318
345,933,100,0,0,100,384,384,0,384,384,0,384,0,100,1319
3461,863,100,0,0,100,384,384,0,384,384,0,384,0,100,1320
3461,9674,100,0,0,100,384,384,0,384,384,0,384,0,100,1321
3478,317,100,0,0,100,384,384,0,384,384,0,384,0,100,1322
3478,9175,100,0,0,100,384,384,0,384,384,0,384,0,100,1323
3498,12354,100,0,0,100,384,384,0,384,384,0,384,0,100,1324
3498,3542,100,0,0,100,384,384,0,384,384,0,384,0,100,1325
3539,3904,100,0,0,100,384,384,0,384,384,0,384,0,100,1326
3539,497,100,0,0,100,384,384,0,384,384,0,384,0,100,1327
3542,10701,100,0,0,100,384,384,0,384,384,0,384,0,100,1328
3542,3498,100,0,0,100,384,384,0,384,384,0,384,0,100,1329
3542,4229,100,0,0,100,384,384,0,384,384,0,384,0,100,1330
3544,2055,100,0,0,100,384,384,0,384,384,0,384,0,100,1331
3544,2057,100,0,0,100,384,384,0,384,384,0,384,0,100,1332
3545,11446,100,0,0,100,384,384,0,384,384,0,384,0,100,1333
3545,9327,100,0,0,100,384,384,0,384,384,0,384,0,100,1334
367,365,100,0,0,100,384,384,0,384,384,0,384,0,100,1335
367,369,100,0,0,100,384,384,0,384,384,0,384,0,100,1336
3552,1447,100,0,0,100,384,384,0,384,384,0,384,0,100,1337
3552,3426,100,0,0,100,384,384,0,384,384,0,384,0,100,1338
3560,745,100,0,0,100,384,384,0,384,384,0,384,0,100,1339
3560,746,100,0,0,100,384,384,0,384,384,0,384,0,100,1340
3564,10537,100,0,0,100,384,384,0,384,384,0,384,0,100,1341
3564,4251,100,0,0,100,384,384,0,384,384,0,384,0,100,1342
357,353,100,0,0,100,384,384,0,384,384,0,384,0,100,1343
357,361,100,0,0,100,384,384,0,384,384,0,384,0,100,1344
3582,1763,100,0,0,100,384,384,0,384,384,0,384,0,100,1345
3582,669,100,0,0,100,384,384,0,384,384,0,384,0,100,1346
3588,1215,100,0,0,100,384,384,0,384,384,0,384,0,100,1347
3588,1217,100,0,0,100,384,384,0,384,384,0,384,0,100,1348
3589,4036,100,0,0,100,384,384,0,384,384,0,384,0,100,1349
3589,4054,100,0,0,100,384,384,0,384,384,0,384,0,100,1350
3589,4100,100,0,0,100,384,384,0,384,384,0,384,0,100,1351
361,2183,74.2188,0,25.7812,74.2188,384,285,99,384,384,0,384,0,100,1352
361,357,100,0,0,100,384,384,0,384,384,0,384,0,100,1353
361,9986,100,0,0,100,384,384,0,384,384,0,384,0,100,1354
3613,483,100,0,0,100,384,384,0,384,384,0,384,0,100,1355
3613,549,100,0,0,100,384,384,0,384,384,0,384,0,100,1356
3624,10808,100,0,0,100,384,384,0,384,384,0,384,0,100,1357
3624,4065,100,0,0,100,384,384,0,384,384,0,384,0,100,1358
365,367,100,0,0,100,384,384,0,384,384,0,384,0,100,1359
365,9131,100,0,0,100,384,384,0,384,384,0,384,0,100,1360
3655,10575,100,0,0,100,384,384,0,384,384,0,384,0,100,1361
3655,963,100,0,0,100,384,384,0,384,384,0,384,0,100,1362
3660,12162,100,0,0,100,384,384,0,384,384,0,384,0,100,1363
3660,459,100,0,0,100,384,384,0,384,384,0,384,0,100,1364
3667,10054,100,0,0,100,384,384,0,384,384,0,384,0,100,1365
367,91,100,0,0,100,384,384,0,384,384,0,384,0,100,1366
3685,1951,100,0,0,100,384,384,0,384,384,0,384,0,100,1367
3685,727,100,0,0,100,384,384,0,384,384,0,384,0,100,1368
369,11426,100,0,0,100,384,384,0,384,384,0,384,0,100,1369
369,11427,100,0,0,100,384,384,0,384,384,0,384,0,100,1370
369,367,100,0,0,100,384,384,0,384,384,0,384,0,100,1371
369,371,100,0,0,100,384,384,0,384,384,0,384,0,100,1372
3691,8017,100,0,0,100,384,384,0,384,384,0,384,0,100,1373
3691,877,100,0,0,100,384,384,0,384,384,0,384,0,100,1374
3692,12346,100,0,0,100,384,384,0,384,384,0,384,0,100,1375
3692,9419,100,0,0,100,384,384,0,384,384,0,384,0,100,1376
3694,1401,100,0,0,100,384,384,0,384,384,0,384,0,100,1377
3694,1405,100,0,0,100,384,384,0,384,384,0,384,0,100,1378
3698,10488,100,0,0,100,384,384,0,384,384,0,384,0,100,1379
3698,1337,100,0,0,100,384,384,0,384,384,0,384,0,100,1380
3698,1339,100,0,0,100,384,384,0,384,384,0,384,0,100,1381
3698,4057,100,0,0,100,384,384,0,384,384,0,384,0,100,1382
371,369,100,0,0,100,384,384,0,384,384,0,384,0,100,1383
371,373,100,0,0,100,384,384,0,384,384,0,384,0,100,1384
3710,10700,100,0,0,100,384,384,0,384,384,0,384,0,100,1385
379,375,100,0,0,100,384,384,0,384,384,0,384,0,100,1386
3710,263,100,0,0,100,384,384,0,384,384,0,384,0,100,1387
3711,1791,100,0,0,100,384,384,0,384,384,0,384,0,100,1388
3711,1793,100,0,0,100,384,384,0,384,384,0,384,0,100,1389
3720,1211,100,0,0,100,384,384,0,384,384,0,384,0,100,1390
3720,1373,100,0,0,100,384,384,0,384,384,0,384,0,100,1391
373,11418,100,0,0,100,384,384,0,384,384,0,384,0,100,1392
373,371,100,0,0,100,384,384,0,384,384,0,384,0,100,1393
373,375,100,0,0,100,384,384,0,384,384,0,384,0,100,1394
375,373,100,0,0,100,384,384,0,384,384,0,384,0,100,1395
375,379,100,0,0,100,384,384,0,384,384,0,384,0,100,1396
3765,475,100,0,0,100,384,384,0,384,384,0,384,0,100,1397
3768,1355,100,0,0,100,384,384,0,384,384,0,384,0,100,1398
3768,9039,100,0,0,100,384,384,0,384,384,0,384,0,100,1399
3770,1147,100,0,0,100,384,384,0,384,384,0,384,0,100,1400
3770,1359,100,0,0,100,384,384,0,384,384,0,384,0,100,1401
3772,10398,100,0,0,100,384,384,0,384,384,0,384,0,100,1402
3772,1227,100,0,0,100,384,384,0,384,384,0,384,0,100,1403
3780,1445,100,0,0,100,384,384,0,384,384,0,384,0,100,1404
3780,1447,100,0,0,100,384,384,0,384,384,0,384,0,100,1405
379,381,100,0,0,100,384,384,0,384,384,0,384,0,100,1406
381,1191,100,0,0,100,384,384,0,384,384,0,384,0,100,1407
381,3667,100,0,0,100,384,384,0,384,384,0,384,0,100,1408
381,379,100,0,0,100,384,384,0,384,384,0,384,0,100,1409
381,93,0,100,0,100,384,384,0,384,384,0,384,0,100,1410
3840,1203,100,0,0,100,384,384,0,384,384,0,384,0,100,1411
3842,11440,100,0,0,100,384,384,0,384,384,0,384,0,100,1412
3842,11441,100,0,0,100,384,384,0,384,384,0,384,0,100,1413
3842,9326,100,0,0,100,384,384,0,384,384,0,384,0,100,1414
3856,10697,100,0,0,100,384,384,0,384,384,0,384,0,100,1415
3856,119,100,0,0,100,384,384,0,384,384,0,384,0,100,1416
3898,3010,100,0,0,100,384,384,0,384,384,0,384,0,100,1417
4132,1909,100,0,0,100,384,384,0,384,384,0,384,0,100,1418
3898,3904,100,0,0,100,384,384,0,384,384,0,384,0,100,1419
3898,9963,100,0,0,100,384,384,0,384,384,0,384,0,100,1420
39,11044,100,0,0,100,384,384,0,384,384,0,384,0,100,1421
39,12244,100,0,0,100,384,384,0,384,384,0,384,0,100,1422
3903,11439,100,0,0,100,384,384,0,384,384,0,384,0,100,1423
3903,2325,100,0,0,100,384,384,0,384,384,0,384,0,100,1424
3903,4107,100,0,0,100,384,384,0,384,384,0,384,0,100,1425
3904,1753,100,0,0,100,384,384,0,384,384,0,384,0,100,1426
3904,3539,100,0,0,100,384,384,0,384,384,0,384,0,100,1427
3904,3898,100,0,0,100,384,384,0,384,384,0,384,0,100,1428
3906,10028,100,0,0,100,384,384,0,384,384,0,384,0,100,1429
3907,3931,100,0,0,100,384,384,0,384,384,0,384,0,100,1430
3907,4109,100,0,0,100,384,384,0,384,384,0,384,0,100,1431
3907,665,100,0,0,100,384,384,0,463,305,79,384,0,100,1432
3919,12354,100,0,0,100,384,384,0,384,384,0,384,0,100,1433
3919,9798,100,0,0,100,384,384,0,384,384,0,384,0,100,1434
3919,9998,0,100,0,100,384,384,0,384,384,0,384,0,100,1435
3928,313,100,0,0,100,384,384,0,384,384,0,384,0,100,1436
3946,497,100,0,0,100,384,384,0,384,384,0,384,0,100,1437
3973,4104,100,0,0,100,384,384,0,384,384,0,384,0,100,1438
3930,1757,100,0,0,100,384,384,0,384,384,0,384,0,100,1439
3931,3907,100,0,0,100,384,384,0,384,384,0,384,0,100,1440
3931,655,100,0,0,100,384,384,0,384,384,0,384,0,100,1441
3933,12166,100,0,0,100,384,384,0,384,384,0,384,0,100,1442
3933,1233,100,0,0,100,384,384,0,384,384,0,384,0,100,1443
3938,1093,100,0,0,100,384,384,0,384,384,0,384,0,100,1444
3938,11365,100,0,0,100,384,384,0,384,384,0,384,0,100,1445
3938,2169,100,0,0,100,384,384,0,384,384,0,384,0,100,1446
3944,295,100,0,0,100,384,384,0,384,384,0,384,0,100,1447
3944,297,100,0,0,100,384,384,0,384,384,0,384,0,100,1448
3946,495,100,0,0,100,384,384,0,384,384,0,384,0,100,1449
3974,10689,100,0,0,100,384,384,0,384,384,0,384,0,100,1450
3974,543,100,0,0,100,384,384,0,384,384,0,384,0,100,1451
399,10054,100,0,0,100,384,384,0,384,384,0,384,0,100,1452
399,401,100,0,0,100,384,384,0,384,384,0,384,0,100,1453
399,95,100,0,0,100,384,384,0,384,384,0,384,0,100,1454
3993,12119,100,0,0,100,384,384,0,384,384,0,384,0,100,1455
3993,12291,100,0,0,100,384,384,0,384,384,0,384,0,100,1456
3993,2019,100,0,0,100,384,384,0,384,384,0,384,0,100,1457
3993,745,100,0,0,100,384,384,0,384,384,0,384,0,100,1458
4002,1321,100,0,0,100,384,384,0,402,366,18,384,0,100,1459
4002,4003,100,0,0,100,384,384,0,384,384,0,384,0,100,1460
4003,1077,100,0,0,100,384,384,0,393,375,9,384,0,100,1461
4003,10809,100,0,0,100,384,384,0,384,384,0,384,0,100,1462
4003,4002,100,0,0,100,384,384,0,384,384,0,384,0,100,1463
401,12616,100,0,0,100,384,384,0,384,384,0,384,0,100,1464
4036,4084,100,0,0,100,384,384,0,384,384,0,384,0,100,1465
401,2264,100,0,0,100,384,384,0,384,384,0,384,0,100,1466
401,399,100,0,0,100,384,384,0,384,384,0,384,0,100,1467
4021,2043,100,0,0,100,384,384,0,384,384,0,384,0,100,1468
4021,4083,100,0,0,100,384,384,0,384,384,0,384,0,100,1469
4021,775,100,0,0,100,384,384,0,384,384,0,384,0,100,1470
4021,779,100,0,0,100,384,384,0,384,384,0,384,0,100,1471
4031,1109,100,0,0,100,384,384,0,384,384,0,384,0,100,1472
4031,1113,100,0,0,100,384,384,0,384,384,0,384,0,100,1473
4035,11982,100,0,0,100,384,384,0,384,384,0,384,0,100,1474
4035,411,0,100,0,100,384,384,0,384,384,0,384,0,100,1475
4036,11391,100,0,0,100,384,384,0,384,384,0,384,0,100,1476
4036,3589,100,0,0,100,384,384,0,384,384,0,384,0,100,1477
4037,4141,100,0,0,100,384,384,0,384,384,0,384,0,100,1478
4037,497,100,0,0,100,384,384,0,384,384,0,384,0,100,1479
4037,9995,100,0,0,100,384,384,0,384,384,0,384,0,100,1480
4039,1321,100,0,0,100,384,384,0,384,384,0,384,0,100,1481
4039,4065,100,0,0,100,384,384,0,384,384,0,384,0,100,1482
4043,4049,100,0,0,100,384,384,0,384,384,0,384,0,100,1483
4043,4186,100,0,0,100,384,384,0,384,384,0,384,0,100,1484
4048,12162,100,0,0,100,384,384,0,384,384,0,384,0,100,1485
4048,4050,100,0,0,100,384,384,0,384,384,0,384,0,100,1486
4049,307,100,0,0,100,384,384,0,384,384,0,384,0,100,1487
4049,4043,100,0,0,100,384,384,0,384,384,0,384,0,100,1488
4049,4177,0,100,0,100,384,384,0,384,384,0,384,0,100,1489
4059,8059,100,0,0,100,384,384,0,384,384,0,384,0,100,1490
4049,831,100,0,0,100,384,384,0,384,384,0,384,0,100,1491
4050,1391,100,0,0,100,384,384,0,384,384,0,384,0,100,1492
4050,4048,100,0,0,100,384,384,0,384,384,0,384,0,100,1493
4050,4066,100,0,0,100,384,384,0,384,384,0,384,0,100,1494
4052,10525,100,0,0,100,384,384,0,384,384,0,384,0,100,1495
4052,1233,100,0,0,100,384,384,0,384,384,0,384,0,100,1496
4054,12539,100,0,0,100,384,384,0,384,384,0,384,0,100,1497
4054,3589,100,0,0,100,384,384,0,384,384,0,384,0,100,1498
4054,755,100,0,0,100,384,384,0,384,384,0,384,0,100,1499
4055,12095,100,0,0,100,384,384,0,384,384,0,384,0,100,1500
4055,4233,100,0,0,100,384,384,0,384,384,0,384,0,100,1501
4056,10034,100,0,0,100,384,384,0,384,384,0,384,0,100,1502
4056,541,100,0,0,100,384,384,0,384,384,0,384,0,100,1503
4057,1355,100,0,0,100,384,384,0,384,384,0,384,0,100,1504
4057,3698,100,0,0,100,384,384,0,384,384,0,384,0,100,1505
4059,481,100,0,0,100,384,384,0,384,384,0,384,0,100,1506
4059,57,100,0,0,100,384,384,0,384,384,0,384,0,100,1507
4059,8057,100,0,0,100,384,384,0,384,384,0,384,0,100,1508
4060,11437,100,0,0,100,384,384,0,384,384,0,384,0,100,1509
4060,2325,100,0,0,100,384,384,0,384,384,0,384,0,100,1510
4060,4233,100,0,0,100,384,384,0,384,384,0,384,0,100,1511
4061,10408,100,0,0,100,384,384,0,384,384,0,384,0,100,1512
4063,10269,100,0,0,100,384,384,0,384,384,0,384,0,100,1513
4063,4111,100,0,0,100,384,384,0,384,384,0,384,0,100,1514
4063,4141,100,0,0,100,384,384,0,384,384,0,384,0,100,1515
4063,503,100,0,0,100,384,384,0,384,384,0,384,0,100,1516
4064,12285,100,0,0,100,384,384,0,384,384,0,384,0,100,1517
4067,2019,100,0,0,100,384,384,0,384,384,0,384,0,100,1518
4131,11403,100,0,0,100,384,384,0,384,384,0,384,0,100,1519
4065,3624,100,0,0,100,384,384,0,384,384,0,384,0,100,1520
4065,4039,100,0,0,100,384,384,0,384,384,0,384,0,100,1521
4065,4081,100,0,0,100,384,384,0,384,384,0,384,0,100,1522
4066,3403,100,0,0,100,384,384,0,384,384,0,384,0,100,1523
4066,4050,100,0,0,100,384,384,0,384,384,0,384,0,100,1524
4067,12119,100,0,0,100,384,384,0,385,383,1,384,0,100,1525
4067,9127,100,0,0,100,384,384,0,384,384,0,384,0,100,1526
4071,11385,100,0,0,100,384,384,0,384,384,0,384,0,100,1527
4071,4133,100,0,0,100,384,384,0,384,384,0,384,0,100,1528
4071,9127,100,0,0,100,384,384,0,384,384,0,384,0,100,1529
4074,652,100,0,0,100,384,384,0,384,384,0,384,0,100,1530
4076,10927,100,0,0,100,384,384,0,384,384,0,384,0,100,1531
4076,1767,100,0,0,100,384,384,0,384,384,0,384,0,100,1532
4076,1770,100,0,0,100,384,384,0,384,384,0,384,0,100,1533
4080,11224,100,0,0,100,384,384,0,384,384,0,384,0,100,1534
4080,2129,100,0,0,100,384,384,0,384,384,0,384,0,100,1535
4080,4171,100,0,0,100,384,384,0,384,384,0,384,0,100,1536
4081,11430,100,0,0,100,384,384,0,384,384,0,384,0,100,1537
4081,4065,100,0,0,100,384,384,0,384,384,0,384,0,100,1538
4081,4129,100,0,0,100,384,384,0,384,384,0,384,0,100,1539
4074,11289,100,0,0,100,384,384,0,384,384,0,384,0,100,1540
4082,10807,100,0,0,100,384,384,0,384,384,0,384,0,100,1541
4082,11305,100,0,0,100,384,384,0,384,384,0,384,0,100,1542
4083,323,100,0,0,100,384,384,0,384,384,0,384,0,100,1543
4083,4021,100,0,0,100,384,384,0,384,384,0,384,0,100,1544
4084,2031,100,0,0,100,384,384,0,384,384,0,384,0,100,1545
4084,4036,100,0,0,100,384,384,0,384,384,0,384,0,100,1546
4095,11232,100,0,0,100,384,384,0,384,384,0,384,0,100,1547
4095,2043,100,0,0,100,384,384,0,384,384,0,384,0,100,1548
4099,303,100,0,0,100,384,384,0,384,384,0,384,0,100,1549
4099,4177,100,0,0,100,384,384,0,384,384,0,384,0,100,1550
4099,9378,100,0,0,100,384,384,0,384,384,0,384,0,100,1551
4100,2029,100,0,0,100,384,384,0,384,384,0,384,0,100,1552
4100,3589,100,0,0,100,384,384,0,384,384,0,384,0,100,1553
4102,1287,100,0,0,100,384,384,0,384,384,0,384,0,100,1554
4104,3973,100,0,0,100,384,384,0,384,384,0,384,0,100,1555
4104,4198,100,0,0,100,384,384,0,384,384,0,384,0,100,1556
4111,4063,100,0,0,100,384,384,0,384,384,0,384,0,100,1557
4111,503,100,0,0,100,384,384,0,384,384,0,384,0,100,1558
4107,3903,100,0,0,100,384,384,0,384,384,0,384,0,100,1559
4107,8080,100,0,0,100,384,384,0,384,384,0,384,0,100,1560
4112,10293,100,0,0,100,384,384,0,384,384,0,384,0,100,1561
4112,323,100,0,0,100,384,384,0,384,384,0,384,0,100,1562
4112,325,100,0,0,100,384,384,0,384,384,0,384,0,100,1563
4112,4115,100,0,0,100,384,384,0,384,384,0,384,0,100,1564
4115,10295,100,0,0,100,384,384,0,384,384,0,384,0,100,1565
4115,325,100,0,0,100,384,384,0,384,384,0,384,0,100,1566
4115,4112,100,0,0,100,384,384,0,384,384,0,384,0,100,1567
4115,9129,100,0,0,100,384,384,0,384,384,0,384,0,100,1568
4125,11386,100,0,0,100,384,384,0,384,384,0,384,0,100,1569
4125,4127,100,0,0,100,384,384,0,384,384,0,384,0,100,1570
4127,2047,100,0,0,100,384,384,0,384,384,0,384,0,100,1571
4127,4125,100,0,0,100,384,384,0,384,384,0,384,0,100,1572
4128,4198,100,0,0,100,384,384,0,384,384,0,384,0,100,1573
4128,779,100,0,0,100,384,384,0,384,384,0,384,0,100,1574
4129,1355,100,0,0,100,384,384,0,384,384,0,384,0,100,1575
4109,3907,100,0,0,100,384,384,0,384,384,0,384,0,100,1576
411,4035,100,0,0,100,384,384,0,384,384,0,384,0,100,1577
411,5894,100,0,0,100,384,384,0,384,384,0,384,0,100,1578
4111,3010,100,0,0,100,384,384,0,384,384,0,384,0,100,1579
4132,9427,100,0,0,100,384,384,0,384,384,0,384,0,100,1580
4133,4071,100,0,0,100,384,384,0,384,384,0,384,0,100,1581
4133,7198,100,0,0,100,384,384,0,384,384,0,384,0,100,1582
4135,10073,100,0,0,100,384,384,0,384,384,0,384,0,100,1583
4135,2043,100,0,0,100,384,384,0,384,384,0,384,0,100,1584
4135,4158,0,100,0,100,384,384,0,384,384,0,384,0,100,1585
4135,4194,100,0,0,100,384,384,0,384,384,0,384,0,100,1586
4140,619,100,0,0,100,384,384,0,384,384,0,384,0,100,1587
4140,9797,100,0,0,100,384,384,0,384,384,0,384,0,100,1588
4141,4037,100,0,0,100,384,384,0,384,384,0,384,0,100,1589
4141,4063,100,0,0,100,384,384,0,384,384,0,384,0,100,1590
4142,1165,100,0,0,100,384,384,0,384,384,0,384,0,100,1591
4179,3408,100,0,0,100,384,384,0,384,384,0,384,0,100,1592
4143,10187,100,0,0,100,384,384,0,384,384,0,384,0,100,1593
4143,1205,100,0,0,100,384,384,0,384,384,0,384,0,100,1594
4158,2031,100,0,0,100,384,384,0,384,384,0,384,0,100,1595
4158,2035,100,0,0,100,384,384,0,384,384,0,384,0,100,1596
4158,4135,100,0,0,100,384,384,0,384,384,0,384,0,100,1597
4169,1945,100,0,0,100,384,384,0,384,384,0,384,0,100,1598
4169,9333,100,0,0,100,384,384,0,384,384,0,384,0,100,1599
4171,4080,100,0,0,100,384,384,0,384,384,0,384,0,100,1600
4171,4172,100,0,0,100,384,384,0,384,384,0,384,0,100,1601
4172,4171,100,0,0,100,384,384,0,384,384,0,384,0,100,1602
4172,4173,100,0,0,100,384,384,0,384,384,0,384,0,100,1603
4173,11414,100,0,0,100,384,384,0,384,384,0,384,0,100,1604
4173,4172,100,0,0,100,384,384,0,384,384,0,384,0,100,1605
4175,10408,100,0,0,100,384,384,0,384,384,0,384,0,100,1606
4175,10791,100,0,0,100,384,384,0,384,384,0,384,0,100,1607
4175,541,100,0,0,100,384,384,0,384,384,0,384,0,100,1608
4177,307,100,0,0,100,384,384,0,384,384,0,384,0,100,1609
