DataID,Name,SegmentID,RouteAlternative,RequestedTime,Timestamp,DayInWeek,DayType,Duration (seconds),Static Duration (seconds),Distance (meters),Speed (km/h),Url,Polyline,is_valid,valid_code,hausdorff_distance,hausdorff_pass,link_id
318361190,s_1119-9150,1531027,1,17:15:00,2025-10-04 17:16:02,שבת,יום שבת,526,584,6734,46.0882,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318361190&a=1&du=526,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318361191,s_1119-9150,1531027,2,17:15:00,2025-10-04 17:16:02,שבת,יום שבת,669,763,8098,43.5767,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318361191&a=2&du=669,k__fEccjvEHFNAHOCQMIE?[gAwB}FmGiOWa@AQACT_BrBcG`AgENo@T_@HM@OIKM?IDkMgBCOOGK@kDgBsCiBiF}DKKmG}Kg@o@SMa@Cy@FYMg@o@Ky@g@gAqKsTGQWLsCdC_IvG_DfDS@OPAT@BeA`BwAhC}AvD_AfCOFGTDP@@e@zBm@zDM`B]rNcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318362556,s_1119-9150,1531027,1,17:30:00,2025-10-04 17:31:48,שבת,יום שבת,530,584,6734,45.7404,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318362556&a=1&du=530,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318362557,s_1119-9150,1531027,2,17:30:00,2025-10-04 17:31:48,שבת,יום שבת,657,763,8098,44.3726,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318362557&a=2&du=657,k__fEccjvEHFNAHOCQMIE?[gAwB}FmGiOWa@AQACT_BrBcG`AgENo@T_@HM@OIKM?IDkMgBCOOGK@kDgBsCiBiF}DKKmG}Kg@o@SMa@Cy@FYMg@o@Ky@g@gAqKsTGQWLsCdC_IvG_DfDS@OPAT@BeA`BwAhC}AvD_AfCOFGTDP@@e@zBm@zDM`B]rNcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318362558,s_1119-9150,1531027,3,17:30:00,2025-10-04 17:31:48,שבת,יום שבת,685,783,8984,47.2152,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318362558&a=3&du=685,k__fEccjvEHFNAHOAOrDgCf@e@^a@b@q@dBkDLEBO?EbDkJRs@l@wCrA_INIFQESGGz@oMNiCDoBE{Ai@qFFQCQIGm@sBi@oA[k@c@i@m@c@aIyEGOOCA?y@q@oBcAuAw@_@Yk@k@@QIIK@yEwCKMIA}EeCEOOAqBeAqAi@iASaAIqHIKQQGQFGHuHSw@@oBNMEQFELy@PsAd@mAn@uAhAu@x@{@p@WLsCdC_IvG_DfDS@OPAT@BeA`BwAhC}AvD_AfCOFGTDP@@e@zBm@zDM`B]rNcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318363272,s_1119-9150,1531027,1,17:45:00,2025-10-04 17:46:01,שבת,יום שבת,546,584,6734,44.4,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318363272&a=1&du=546,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318363273,s_1119-9150,1531027,2,17:45:00,2025-10-04 17:46:01,שבת,יום שבת,676,763,8098,43.1254,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318363273&a=2&du=676,k__fEccjvEHFNAHOCQMIE?[gAwB}FmGiOWa@AQACT_BrBcG`AgENo@T_@HM@OIKM?IDkMgBCOOGK@kDgBsCiBiF}DKKmG}Kg@o@SMa@Cy@FYMg@o@Ky@g@gAqKsTGQWLsCdC_IvG_DfDS@OPAT@BeA`BwAhC}AvD_AfCOFGTDP@@e@zBm@zDM`B]rNcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318363274,s_1119-9150,1531027,3,17:45:00,2025-10-04 17:46:01,שבת,יום שבת,707,783,8984,45.746,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318363274&a=3&du=707,k__fEccjvEHFNAHOAOrDgCf@e@^a@b@q@dBkDLEBO?EbDkJRs@l@wCrA_INIFQESGGz@oMNiCDoBE{Ai@qFFQCQIGm@sBi@oA[k@c@i@m@c@aIyEGOOCA?y@q@oBcAuAw@_@Yk@k@@QIIK@yEwCKMIA}EeCEOOAqBeAqAi@iASaAIqHIKQQGQFGHuHSw@@oBNMEQFELy@PsAd@mAn@uAhAu@x@{@p@WLsCdC_IvG_DfDS@OPAT@BeA`BwAhC}AvD_AfCOFGTDP@@e@zBm@zDM`B]rNcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318373910,s_1119-9150,1531027,1,18:00:00,2025-10-04 18:01:52,שבת,יום שבת,544,584,6734,44.5632,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318373910&a=1&du=544,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318373911,s_1119-9150,1531027,2,18:00:00,2025-10-04 18:01:52,שבת,יום שבת,656,763,8098,44.4402,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318373911&a=2&du=656,k__fEccjvEHFNAHOCQMIE?[gAwB}FmGiOWa@AQACT_BrBcG`AgENo@T_@HM@OIKM?IDkMgBCOOGK@kDgBsCiBiF}DKKmG}Kg@o@SMa@Cy@FYMg@o@Ky@g@gAqKsTGQWLsCdC_IvG_DfDS@OPAT@BeA`BwAhC}AvD_AfCOFGTDP@@e@zBm@zDM`B]rNcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318373912,s_1119-9150,1531027,3,18:00:00,2025-10-04 18:01:52,שבת,יום שבת,698,783,8984,46.3358,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318373912&a=3&du=698,k__fEccjvEHFNAHOAOrDgCf@e@^a@b@q@dBkDLEBO?EbDkJRs@l@wCrA_INIFQESGGz@oMNiCDoBE{Ai@qFFQCQIGm@sBi@oA[k@c@i@m@c@aIyEGOOCA?y@q@oBcAuAw@_@Yk@k@@QIIK@yEwCKMIA}EeCEOOAqBeAqAi@iASaAIqHIKQQGQFGHuHSw@@oBNMEQFELy@PsAd@mAn@uAhAu@x@{@p@WLsCdC_IvG_DfDS@OPAT@BeA`BwAhC}AvD_AfCOFGTDP@@e@zBm@zDM`B]rNcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318375253,s_1119-9150,1531027,1,18:15:00,2025-10-04 18:16:00,שבת,יום שבת,566,584,6734,42.8311,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318375253&a=1&du=566,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318375254,s_1119-9150,1531027,2,18:15:00,2025-10-04 18:16:00,שבת,יום שבת,709,763,8098,41.1182,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318375254&a=2&du=709,k__fEccjvEHFNAHOCQMIE?[gAwB}FmGiOWa@AQACT_BrBcG`AgENo@T_@HM@OIKM?IDkMgBCOOGK@kDgBsCiBiF}DKKmG}Kg@o@SMa@Cy@FYMg@o@Ky@g@gAqKsTGQWLsCdC_IvG_DfDS@OPAT@BeA`BwAhC}AvD_AfCOFGTDP@@e@zBm@zDM`B]rNcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318375474,s_1119-9150,1531027,1,18:30:00,2025-10-04 18:31:46,שבת,יום שבת,543,584,6734,44.6453,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318375474&a=1&du=543,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,2,2252.9,False,s_1119-9150
318384724,s_1119-9150,1531027,1,18:45:00,2025-10-04 18:46:01,שבת,יום שבת,539,584,6734,44.9766,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318384724&a=1&du=539,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318384725,s_1119-9150,1531027,2,18:45:00,2025-10-04 18:46:01,שבת,יום שבת,680,763,8098,42.8718,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318384725&a=2&du=680,k__fEccjvEHFNAHOCQMIE?[gAwB}FmGiOWa@AQACT_BrBcG`AgENo@T_@HM@OIKM?IDkMgBCOOGK@kDgBsCiBiF}DKKmG}Kg@o@SMa@Cy@FYMg@o@Ky@g@gAqKsTGQWLsCdC_IvG_DfDS@OPAT@BeA`BwAhC}AvD_AfCOFGTDP@@e@zBm@zDM`B]rNcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318385523,s_1119-9150,1531027,1,19:00:00,2025-10-04 19:01:51,שבת,יום שבת,550,584,6734,44.0771,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318385523&a=1&du=550,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,2,2252.9,False,s_1119-9150
318386165,s_1119-9150,1531027,1,19:15:00,2025-10-04 19:15:59,שבת,יום שבת,565,584,6734,42.9069,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318386165&a=1&du=565,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,2,2252.9,False,s_1119-9150
318397073,s_1119-9150,1531027,1,19:30:00,2025-10-04 19:31:51,שבת,יום שבת,596,584,6734,40.6752,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318397073&a=1&du=596,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,2,2252.9,False,s_1119-9150
318397859,s_1119-9150,1531027,1,19:45:00,2025-10-04 19:45:59,שבת,יום שבת,608,584,6734,39.8724,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318397859&a=1&du=608,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,2,2252.9,False,s_1119-9150
318399109,s_1119-9150,1531027,1,20:00:00,2025-10-04 20:01:50,שבת,יום שבת,660,584,6734,36.7309,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318399109&a=1&du=660,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,2,2252.9,False,s_1119-9150
318406622,s_1119-9150,1531027,1,20:15:00,2025-10-04 20:15:59,שבת,יום שבת,645,584,6734,37.5851,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318406622&a=1&du=645,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,2,2252.9,False,s_1119-9150
318408037,s_1119-9150,1531027,1,20:30:00,2025-10-04 20:31:52,שבת,יום שבת,656,584,6734,36.9549,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318408037&a=1&du=656,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,2,2252.9,False,s_1119-9150
318408657,s_1119-9150,1531027,1,20:45:00,2025-10-04 20:45:59,שבת,יום שבת,591,584,6734,41.0193,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318408657&a=1&du=591,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,2,2252.9,False,s_1119-9150
318419312,s_1119-9150,1531027,1,21:00:00,2025-10-04 21:01:51,שבת,יום שבת,599,584,6734,40.4715,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318419312&a=1&du=599,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,2,2252.9,False,s_1119-9150
318420654,s_1119-9150,1531027,1,21:15:00,2025-10-04 21:16:00,שבת,יום שבת,565,584,6734,42.9069,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318420654&a=1&du=565,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,2,2252.9,False,s_1119-9150
318420870,s_1119-9150,1531027,1,21:30:00,2025-10-04 21:31:51,שבת,יום שבת,569,584,6734,42.6053,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318420870&a=1&du=569,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,2,2252.9,False,s_1119-9150
318429726,s_1119-9150,1531027,1,21:45:00,2025-10-04 21:45:59,שבת,יום שבת,568,584,6734,42.6803,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318429726&a=1&du=568,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,2,2252.9,False,s_1119-9150
318430490,s_1119-9150,1531027,1,22:00:00,2025-10-04 22:01:50,שבת,יום שבת,556,584,6734,43.6014,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318430490&a=1&du=556,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,2,2252.9,False,s_1119-9150
318430936,s_1119-9150,1531027,1,22:15:00,2025-10-04 22:15:28,שבת,יום שבת,557,584,6734,43.5232,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318430936&a=1&du=557,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318430937,s_1119-9150,1531027,2,22:15:00,2025-10-04 22:15:28,שבת,יום שבת,675,763,8098,43.1893,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318430937&a=2&du=675,k__fEccjvEHFNAHOCQMIE?[gAwB}FmGiOWa@AQACT_BrBcG`AgENo@T_@HM@OIKM?IDkMgBCOOGK@kDgBsCiBiF}DKKmG}Kg@o@SMa@Cy@FYMg@o@Ky@g@gAqKsTGQWLsCdC_IvG_DfDS@OPAT@BeA`BwAhC}AvD_AfCOFGTDP@@e@zBm@zDM`B]rNcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318430938,s_1119-9150,1531027,3,22:15:00,2025-10-04 22:15:28,שבת,יום שבת,691,783,8984,46.8052,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318430938&a=3&du=691,k__fEccjvEHFNAHOAOrDgCf@e@^a@b@q@dBkDLEBO?EbDkJRs@l@wCrA_INIFQESGGz@oMNiCDoBE{Ai@qFFQCQIGm@sBi@oA[k@c@i@m@c@aIyEGOOCA?y@q@oBcAuAw@_@Yk@k@@QIIK@yEwCKMIA}EeCEOOAqBeAqAi@iASaAIqHIKQQGQFGHuHSw@@oBNMEQFELy@PsAd@mAn@uAhAu@x@{@p@WLsCdC_IvG_DfDS@OPAT@BeA`BwAhC}AvD_AfCOFGTDP@@e@zBm@zDM`B]rNcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,3,2252.9,False,s_1119-9150
318439054,s_1119-9150,1531027,1,22:30:00,2025-10-04 22:31:51,שבת,יום שבת,587,584,6734,41.2988,https://tdr.mpayer.co.il/external/recording?s=1531027&d=318439054&a=1&du=587,k__fEccjvEHFNAHOCQMIODENSTwCvByC~AOGE@eBqG}A}GEQWq@a@k@SSIOMCC@wHeEoE_CASKIOBA@}CaBUi@LKFUGQWK[CaB?a@IsC_BWWIQ[SSEG@cAMuESIKo@BiACkBSEQQOU@QLCDkA@yHSkAGMMS?KHiDIiHYcE[qFa@eAA@`AHz@^hAb@xATrAdC~N|@|DjAtDr@hBfB~E|BtFpBbEjCtExCnE~AnBbDrDzAzAfi@ng@fNtMxBtBjBdBjBhBnKzJtElEbE`EbDpDrDvEtB|Cf@~@,False,2,2252.9,False,s_1119-9150
