kid,Id,code_a,dir_a,azi_a,code_b,dir_b,azi_b,code_start,dir_start,code_end,dir_end,travel_mode,azi_a_raw,azi_b_raw,azi_a_sw,azi_b_sw,azi_a_pl,azi_b_pl,axis_fix,geometry_wkt
178,178-51,1,N,14.930942109342372,5,S,194.93281920556504,5,S,1,N,5-1,14.930942109342372,194.93281920556504,69.1308555398961,249.1372882584279,17.41797079221903,197.41797079221902,0,"LINESTRING (34.98073 32.22078, 34.98425 32.232)"
1006,1006-73,3,E,109.14590012419188,7,W,289.1654488906837,7,W,3,E,7-3,109.14590012419188,289.1654488906837,346.49826242101574,166.49217966424195,106.32566739147238,286.3256673914724,0,"LINESTRING (35.26813 32.94636, 35.30408 32.93583)"
1007,1007-62,2,NE,47.309438096637045,6,SW,227.3220314380349,6,SW,2,NE,6-2,47.309438096637045,227.3220314380349,32.51585758196659,212.52625383832373,52.13358458265204,232.13358458265202,0,"LINESTRING (35.26822 32.94659, 35.29137 32.96459)"
125,125-26,6,SW,206.43692483162587,2,NE,26.433865568150708,2,NE,6,SW,2-6,206.43692483162587,26.433865568150708,234.55676054526148,54.55119792390926,210.3882018515294,30.388201851529395,0,"LINESTRING (34.91265 32.46501, 34.90695 32.45529)"
2269,2269-51,1,N,18.2662613918996,5,S,198.26941834256897,5,S,1,N,5-1,18.2662613918996,198.26941834256897,64.69317654840765,244.7018196338994,21.27613628613263,201.2761362861326,0,"LINESTRING (34.9141 32.46506, 34.91998 32.48016)"
1009,1009-51,1,N,14.645093182975154,5,S,194.64737514787032,5,S,1,N,5-1,14.645093182975154,194.64737514787032,69.27820783363285,249.28601115560002,17.2307873097757,197.2307873097757,0,"LINESTRING (35.27954 32.99206, 35.28373 33.00557)"
1008,1008-26,6,SW,204.65797568395536,2,NE,24.65399049709262,2,NE,6,SW,2-6,204.65797568395536,24.65399049709262,236.41336111332726,56.40559932511462,208.5746049900835,28.574604990083486,0,"LINESTRING (35.27954 32.99206, 35.27222 32.97862)"
1149,1149-62,2,NE,32.34458198887059,6,SW,212.3499001939715,6,SW,2,NE,6-2,32.34458198887059,212.3499001939715,47.95791495097582,227.96565645751417,36.604735731993145,216.60473573199315,0,"LINESTRING (34.8969 31.94294, 34.90695 31.95647)"
1152,1152-26,6,SW,204.59749792341668,2,NE,24.594604302212446,2,NE,6,SW,2-6,204.59749792341668,24.594604302212446,236.918210733588,56.91238145473122,208.22693833500762,28.226938335007624,0,"LINESTRING (34.89665 31.9429, 34.89118 31.93271)"
787,787-84,4,SE,137.02286700922392,8,NW,317.0302124075662,8,NW,4,SE,8-4,137.02286700922392,317.0302124075662,322.7949130974306,142.78746643555988,132.65882446036397,312.658824460364,0,"LINESTRING (34.87857 31.32831, 34.8927 31.31529)"
780,780-48,8,NW,326.99448958146155,4,SE,146.98830608770854,4,SE,8,NW,4-8,326.99448958146155,146.98830608770854,132.55784968597897,312.5668319406641,322.8800056257502,142.8800056257502,0,"LINESTRING (34.87857 31.32831, 34.86668 31.34402)"
122,122-15,5,S,181.27557543483312,1,N,1.2753505996917909,1,N,5,S,1-5,181.27557543483312,1.2753505996917909,268.1805957693784,88.17143373395574,181.50273012645386,1.5027301264538513,0,"LINESTRING (34.90885 32.37374, 34.90843 32.35773)"
127,127-51,1,N,346.45670864806124,5,S,166.45370399742592,5,S,1,N,5-1,346.45670864806124,166.45370399742592,109.00971634647249,289.0210236927355,344.15039072161653,164.15039072161656,0,"LINESTRING (34.90897 32.37394, 34.90336 32.3937)"
316,316-48,8,NW,314.30575882232006,4,SE,134.19278094554767,4,SE,8,NW,4-8,314.30575882232006,134.19278094554767,145.2399407389191,325.34407162234095,309.96479064532775,129.96479064532778,0,"LINESTRING (34.75009 31.02941, 34.5315 31.2126)"
315,315-84,4,SE,126.3690897791235,8,NW,306.38475077413887,8,NW,4,SE,8-4,126.3690897791235,306.38475077413887,332.3715276768043,152.36053391310006,122.39182685054199,302.391826850542,0,"LINESTRING (34.75009 31.02941, 34.78048 31.01013)"
1207,1207-26,6,SW,208.36859060591323,2,NE,28.36600773138025,2,NE,6,SW,2-6,208.36859060591323,28.36600773138025,232.07757251597138,52.073286890517196,212.61050096267604,32.61050096267605,0,"LINESTRING (35.17382 32.86594, 35.16906 32.8585)"
476,476-51,1,N,15.135587953584858,5,S,195.1374930284652,5,S,1,N,5-1,15.135587953584858,195.1374930284652,68.67100960230789,248.67731775715131,17.773145819858176,197.77314581985817,0,"LINESTRING (35.17405 32.866, 35.17756 32.87695)"
164,164-51,1,N,9.447507530201342,5,S,189.44853111638656,5,S,1,N,5-1,9.447507530201342,189.44853111638656,76.64966847124074,256.6553290263868,11.053202665064422,191.05320266506442,0,"LINESTRING (34.95388 32.02454, 34.95581 32.03442)"
747,747-37,7,W,251.19182205275467,3,E,71.17757493399243,3,E,7,W,3-7,251.19182205275467,71.17757493399243,193.4459662451821,13.441499026070261,253.8126968989464,73.81269689894638,0,"LINESTRING (34.95358 32.02449, 34.92671 32.01669)"
162,162-15,5,S,180.8002930370413,1,N,0.800144593631984,1,N,5,S,1-5,180.8002930370413,0.800144593631984,268.86421457614483,88.85442922179601,180.93919094572385,0.9391909457238606,0,"LINESTRING (34.95375 32.02447, 34.95347 32.00739)"
709,709-73,3,E,81.52778740890813,7,W,261.5397508516867,7,W,3,E,7-3,81.52778740890813,261.5397508516867,5.938067207974832,185.93968125129032,82.80236146311921,262.8023614631192,0,"LINESTRING (34.9035 32.39382, 34.92583 32.39664)"
127,127-15,5,S,166.40719877747466,1,N,346.410214139877,1,N,5,S,1-5,166.40719877747466,346.410214139877,289.0838888269035,109.07258152306491,164.09673897411818,344.0967389741182,0,"LINESTRING (34.9032 32.3937, 34.90883 32.37394)"
126,126-51,1,N,1.1762308973000795,5,S,181.17643452083567,5,S,1,N,5-1,1.1762308973000795,181.17643452083567,88.31267153246762,268.3216550205118,1.3865061212869243,181.3865061212869,0,"LINESTRING (34.90336 32.39382, 34.90374 32.40952)"
915,915-26,6,SW,224.89416628364273,2,NE,44.86525574602615,2,NE,6,SW,2-6,224.89416628364273,44.86525574602615,215.33977435164113,35.311704443601684,229.14320280488715,49.143202804887174,0,"LINESTRING (35.36636 31.03826, 35.31025 30.98973)"
916,916-51,1,N,356.9317963878757,5,S,176.92847605262727,5,S,1,N,5-1,356.9317963878757,176.92847605262727,94.32060961115421,274.38032574131097,356.43403709060925,176.43403709060928,0,"LINESTRING (35.36636 31.03826, 35.35993 31.14144)"
636,636-62,2,NE,48.34709645970865,6,SW,228.35186636234678,6,SW,2,NE,6-2,48.34709645970865,228.35186636234678,31.63169114081242,211.63552518936487,53.0677904923521,233.06779049235212,0,"LINESTRING (35.3258 32.73516, 35.33462 32.74179)"
610,610-15,5,S,195.9302219483764,1,N,15.929102679881566,1,N,5,S,1-5,195.9302219483764,15.929102679881566,247.60842297246808,67.60487857369299,198.6589780996262,18.658978099626218,0,"LINESTRING (35.32545 32.73501, 35.32338 32.72888)"
125,125-62,2,NE,25.892004546986026,6,SW,205.89507454682553,6,SW,2,NE,6-2,25.892004546986026,205.89507454682553,55.19533532317394,235.201052491813,29.794268876125724,209.7942688761257,0,"LINESTRING (34.90715 32.45518, 34.91287 32.46517)"
123,123-15,5,S,173.52261998017306,1,N,353.5241167751313,1,N,5,S,1-5,173.52261998017306,353.5241167751313,279.2366676885146,99.22474167019183,172.37474414291717,352.37474414291717,0,"LINESTRING (34.90698 32.45514, 34.90977 32.4343)"
1038,1038-62,2,NE,42.133184906394334,6,SW,222.13851644709854,6,SW,2,NE,6-2,42.133184906394334,222.13851644709854,38.04606362037267,218.05163470688686,46.48786752882237,226.48786752882236,0,"LINESTRING (34.84232 31.26953, 34.85259 31.27928)"
60,60-26,6,SW,226.35339721628466,2,NE,46.348368063958105,2,NE,6,SW,2-6,226.35339721628466,46.348368063958105,214.04523776130762,34.04070205825349,230.66875966367502,50.66875966367501,0,"LINESTRING (34.84209 31.26946, 34.8324 31.26152)"
2293,2293-15,5,S,187.16076351732465,1,N,7.160072108707936,1,N,5,S,1-5,187.16076351732465,7.160072108707936,259.7228503144691,79.71795190054532,188.47814336009915,8.478143360099166,0,"LINESTRING (35.09545 32.98904, 35.09418 32.98052)"
1031,1031-51,1,N,10.99285100203786,5,S,190.99496405527114,5,S,1,N,5-1,10.99285100203786,190.99496405527114,74.32586575452044,254.3355425137791,12.982184430988012,192.982184430988,0,"LINESTRING (35.09565 32.98901, 35.09953 33.00584)"
134,134-51,1,N,12.780343615459637,5,S,192.78136727757857,5,S,1,N,5-1,12.780343615459637,192.78136727757857,71.96915420334292,251.97321584626638,15.001811255378325,195.0018112553783,0,"LINESTRING (34.9496 32.59637, 34.9515 32.60346)"
645,645-48,8,NW,301.82991666671336,4,SE,121.82283574745352,4,SE,8,NW,4-8,301.82991666671336,121.82283574745352,156.56364720788642,336.56761852064244,297.7513788524491,117.75137885244912,0,"LINESTRING (34.91284 32.46531, 34.89965 32.47225)"
147,147-84,4,SE,123.0032868848812,8,NW,303.00779956983973,8,NW,4,SE,8-4,123.0032868848812,303.00779956983973,335.43188689450955,155.4291803649105,119.00337092687012,299.0033709268701,0,"LINESTRING (34.81556 31.85926, 34.82411 31.85452)"
146,146-51,1,N,349.7876892147723,5,S,169.78696600904885,5,S,1,N,5-1,349.7876892147723,169.78696600904885,104.3550959393425,284.3588012687242,348.08020053501417,168.08020053501417,0,"LINESTRING (34.81572 31.85958, 34.81435 31.86607)"
427,427-48,8,NW,302.617758163261,4,SE,122.61237151991662,4,SE,8,NW,4-8,302.617758163261,122.61237151991662,155.92512339339902,335.92823702673354,298.4742036100425,118.4742036100425,0,"LINESTRING (34.91991 32.48054, 34.90988 32.48598)"
428,428-73,3,E,92.1803510041626,7,W,272.19940374714315,7,W,3,E,7-3,92.1803510041626,272.19940374714315,358.4713961840667,178.47073758776196,91.85645678465852,271.8564567846585,0,"LINESTRING (34.92045 32.48019, 34.95593 32.47904)"
2269,2269-15,5,S,198.15022040253606,1,N,18.1469775386621,1,N,5,S,1-5,198.15022040253606,18.1469775386621,244.85685432924652,64.84791363013316,201.1406757403004,21.140675740300402,0,"LINESTRING (34.91993 32.48053, 34.91389 32.46491)"
129,129-51,1,N,18.849420051517686,5,S,198.85380866368075,5,S,1,N,5-1,18.849420051517686,198.85380866368075,63.9295368944063,243.94114703258262,21.942531810611,201.942531810611,0,"LINESTRING (34.9201 32.4805, 34.92827 32.50078)"
902,902-48,8,NW,302.1039635643569,4,SE,122.094156264499,4,SE,8,NW,4-8,302.1039635643569,122.094156264499,156.20776085150368,336.21339785261307,298.1175017088967,118.11750170889673,0,"LINESTRING (34.7976 32.02829, 34.77911 32.03817)"
903,903-84,4,SE,134.88715637661454,8,NW,314.8898184969644,8,NW,4,SE,8-4,134.88715637661454,314.8898184969644,325.0093078972991,145.00687664772917,130.31812176360518,310.3181217636052,0,"LINESTRING (34.79765 32.02805, 34.80267 32.02379)"
2292,2292-51,1,N,339.6738293616394,5,S,159.672707795407,5,S,1,N,5-1,339.6738293616394,159.672707795407,117.79109854274952,297.7938881664063,336.51860931741305,156.51860931741302,0,"LINESTRING (34.86602 31.93822, 34.8639 31.9431)"
831,831-73,3,E,104.54646152376485,7,W,284.5496407782741,7,W,3,E,7-3,104.54646152376485,284.5496407782741,349.6638312401804,169.66307087484083,102.4783268591941,282.4783268591941,0,"LINESTRING (34.86608 31.93818, 34.87209 31.93685)"
1081,1081-37,7,W,254.12631605255356,3,E,74.10696763069932,3,E,7,W,3-7,254.12631605255356,74.10696763069932,191.12618624849534,11.121246717195874,256.50670227237026,76.50670227237029,0,"LINESTRING (35.35584 32.93657, 35.32025 32.92803)"
1089,1089-73,3,E,109.52326872034766,7,W,289.52961350006467,7,W,3,E,7-3,109.52326872034766,289.52961350006467,346.2358520209616,166.2338322310011,106.6496843207177,286.6496843207177,0,"LINESTRING (35.35588 32.93645, 35.36755 32.93296)"
841,841-26,6,SW,237.67913278618423,2,NE,57.653004652976236,2,NE,6,SW,2-6,237.67913278618423,57.653004652976236,203.74337325469085,23.728474685305827,241.84212265322262,61.84212265322262,0,"LINESTRING (35.15579 32.70831, 35.10742 32.68242)"
375,375-73,3,E,109.60273489364269,7,W,289.60609044862827,7,W,3,E,7-3,109.60273489364269,289.60609044862827,346.1101100481348,166.1090332133019,106.75847777609803,286.758477776098,0,"LINESTRING (35.1559 32.7082, 35.16211 32.70633)"
376,376-37,7,W,273.9357309211933,3,E,93.92857104492018,3,E,7,W,3-7,273.9357309211933,93.92857104492018,177.26709680839443,357.2675401070302,273.32590087585356,93.32590087585358,0,"LINESTRING (35.15617 32.70831, 35.14292 32.70908)"
548,548-62,2,NE,61.2357962634491,6,SW,241.26532126509727,6,SW,2,NE,6-2,61.2357962634491,241.26532126509727,20.836146672104633,200.85074186967748,65.1205089667186,245.1205089667186,0,"LINESTRING (35.15654 32.70862, 35.21116 32.73395)"
129,129-15,5,S,198.75064134713014,1,N,18.74624199353778,1,N,5,S,1-5,198.75064134713014,18.74624199353778,244.07449931770344,64.06279191733704,201.82555842680625,21.825558426806268,0,"LINESTRING (34.92807 32.50085, 34.91988 32.4804)"
128,128-51,1,N,5.2067715223273385,5,S,185.20772815393107,5,S,1,N,5-1,5.2067715223273385,185.20772815393107,82.55495342600184,262.56442935183975,6.13872794977469,186.13872794977468,0,"LINESTRING (34.92829 32.50082, 34.93007 32.51737)"
280,280-15,5,S,179.32592100789765,1,N,359.3259785033068,1,N,5,S,1-5,179.32592100789765,359.3259785033068,270.95357858125783,90.94903173699606,179.21321603099852,359.2132160309985,0,"LINESTRING (34.58618 31.51657, 34.58629 31.50856)"
131,131-15,5,S,191.37545027761846,1,N,11.370645227094542,1,N,5,S,1-5,191.37545027761846,11.370645227094542,253.92365918438048,73.90212862560406,193.36021844476448,13.360218444764483,0,"LINESTRING (34.93768 32.5718, 34.92875 32.5342)"
278,278-51,1,N,344.68624244121963,5,S,164.67419650768332,5,S,1,N,5-1,344.68624244121963,164.67419650768332,111.12358731749858,291.1644233329601,342.26052878252034,162.26052878252034,0,"LINESTRING (34.58634 31.51662, 34.56332 31.58858)"
410,410-26,6,SW,222.3704082700581,2,NE,42.36676253427851,2,NE,6,SW,2-6,217.83325069720496,37.83020795513781,222.3704082700581,42.36676253427851,222.19362974821792,42.19362974821793,1,"LINESTRING (34.60485 31.524, 34.59903 31.51758)"
411,411-62,2,NE,40.28548413622722,6,SW,220.2887157945064,6,SW,2,NE,6-2,39.87712433226322,219.8800264079003,40.28548413622722,220.2887157945064,44.28638840241456,224.28638840241456,1,"LINESTRING (34.6049 31.5239, 34.61045 31.52959)"
1205,1205-73,3,E,68.87618864746696,7,W,248.877202261067,7,W,3,E,7-3,68.87618864746696,248.877202261067,14.998239712616567,194.9985909050824,71.93350770233678,251.93350770233678,0,"LINESTRING (35.14951 32.82227, 35.15138 32.82288)"
569,569-37,7,W,272.02710435934307,3,E,92.0185618120841,3,E,7,W,3-7,272.02710435934307,92.0185618120841,178.59658886409954,358.59685939340955,271.70818764766034,91.70818764766038,0,"LINESTRING (35.14914 32.82237, 35.13338 32.82284)"
1102,1102-73,3,E,83.56410494749352,7,W,263.56652396640555,7,W,3,E,7-3,83.56410494749352,263.56652396640555,4.499409661958429,184.49965588721028,84.54164287115854,264.54164287115856,0,"LINESTRING (34.93066 32.51746, 34.93516 32.51789)"
128,128-15,5,S,185.2881498585624,1,N,5.287182476566983,1,N,5,S,1-5,185.2881498585624,5.287182476566983,262.4501931308688,82.44075732692298,186.23332524136765,6.2333252413676465,0,"LINESTRING (34.9299 32.5174, 34.9281 32.50092)"
462,462-51,1,N,356.61907414322053,5,S,176.6184558112245,5,S,1,N,5-1,356.61907414322053,176.6184558112245,94.83548362138424,274.84492526301943,356.0106951589988,176.0106951589988,0,"LINESTRING (34.93005 32.5176, 34.9289 32.53409)"
462,462-15,5,S,176.65887783278097,1,N,356.6594961630849,1,N,5,S,1-5,176.65887783278097,356.6594961630849,274.7872431169496,94.77768699759326,176.05834829295682,356.0583482929568,0,"LINESTRING (34.92875 32.53409, 34.9299 32.5174)"
131,131-51,1,N,11.311571575817373,5,S,191.3163497073396,5,S,1,N,5-1,11.311571575817373,191.3163497073396,73.98351949192298,254.00504439171823,13.291483459237456,193.29148345923744,0,"LINESTRING (34.9289 32.53409, 34.93778 32.57168)"
1025,1025-84,4,SE,154.16070651113046,8,NW,334.1664490864673,8,NW,4,SE,8-4,154.16070651113046,334.1664490864673,304.9955216203386,124.98500209212378,150.09344742461406,330.09344742461406,0,"LINESTRING (35.10501 33.09343, 35.11553 33.07514)"
549,549-37,7,W,262.06317675350215,3,E,82.02093365022439,3,E,7,W,3-7,262.06317675350215,82.02093365022439,185.53531123387788,5.529987081668764,263.2637607865307,83.26376078653077,0,"LINESTRING (35.31089 32.76738, 35.23283 32.75816)"
552,552-73,3,E,105.41231740154151,7,W,285.4176374999155,7,W,3,E,7-3,105.41231740154151,285.4176374999155,349.1905271726092,169.18920336314483,103.11375235663205,283.11375235663206,0,"LINESTRING (35.31089 32.76722, 35.32072 32.76493)"
555,555-73,3,E,80.53528725176797,7,W,260.5434771553523,7,W,3,E,7-3,80.53528725176797,260.5434771553523,6.574764210064943,186.57599805670026,81.98656789825382,261.98656789825384,0,"LINESTRING (35.3917 32.77127, 35.40683 32.7734)"
551,551-26,6,SW,241.80602651583007,2,NE,61.79750746654534,2,NE,6,SW,2-6,241.80602651583007,61.79750746654534,200.35542486850403,20.351296242205535,245.630138096844,65.63013809684402,0,"LINESTRING (35.39162 32.77136, 35.37588 32.76423)"
1072,1072-73,3,E,85.06769313694717,7,W,265.1002746230394,7,W,3,E,7-3,85.06769313694717,265.1002746230394,3.4061411419104677,183.40864936352375,85.850554529872,265.850554529872,0,"LINESTRING (35.18196 32.91233, 35.24192 32.91668)"
1074,1074-37,7,W,268.50902167023185,3,E,88.50087678898797,3,E,7,W,3-7,268.50902167023185,88.50087678898797,181.0356566176156,1.0354665164650498,268.73885566187454,88.73885566187452,0,"LINESTRING (35.18168 32.91244, 35.16669 32.91211)"
967,967-48,8,NW,329.6753342893789,4,SE,149.67268653913715,4,SE,8,NW,4-8,329.6753342893789,149.67268653913715,130.25178246951936,310.25582540664107,325.22830472779196,145.22830472779194,0,"LINESTRING (35.28171 33.00781, 35.27685 33.01481)"
628,628-84,4,SE,142.34173990066438,8,NW,322.3428075862471,8,NW,4,SE,8-4,142.34173990066438,322.3428075862471,318.1630501868712,138.16181410323165,137.51381023617677,317.51381023617677,0,"LINESTRING (35.28158 33.0078, 35.28354 33.00566)"
133,133-51,1,N,21.05573762319388,5,S,201.06074572927392,5,S,1,N,5-1,21.05573762319388,201.06074572927392,61.08324002474582,241.09495283401728,24.454508432824717,204.4545084328247,0,"LINESTRING (34.93781 32.57177, 34.94711 32.59222)"
886,886-84,4,SE,118.49371809057097,8,NW,298.5044629258228,8,NW,4,SE,8-4,118.49371809057097,298.5044629258228,339.2747233650419,159.2694692928399,114.68583526228086,294.6858352622809,0,"LINESTRING (34.94714 32.59217, 34.96709 32.583)"
135,135-62,2,NE,26.90647205903239,6,SW,206.90772181059083,6,SW,2,NE,6-2,26.90647205903239,206.90772181059083,53.94144503534075,233.94366191584496,30.94197934598103,210.94197934598103,0,"LINESTRING (34.94716 32.5923, 34.94948 32.59617)"
133,133-15,5,S,201.02512096806896,1,N,21.020107468713093,1,N,5,S,1-5,201.02512096806896,21.020107468713093,241.13996402524143,61.12821688743827,204.4144816453957,24.41448164539572,0,"LINESTRING (34.94699 32.59231, 34.93768 32.5718)"
226,226-37,7,W,257.10319381944157,3,E,77.09255585380768,3,E,7,W,3-7,257.10319381944157,77.09255585380768,189.07436052983311,9.072167181705055,259.02519206954025,79.02519206954022,0,"LINESTRING (34.9469 32.59242, 34.92715 32.58859)"
1103,1103-84,4,SE,131.4032254106275,8,NW,311.41409675053194,8,NW,4,SE,8-4,131.4032254106275,311.41409675053194,328.50902961021984,148.50043011696258,126.69152068554786,306.69152068554786,0,"LINESTRING (35.05097 32.76821, 35.07106 32.75324)"
615,615-37,7,W,255.84632856544664,3,E,75.84135879034098,3,E,7,W,3-7,255.84632856544664,75.84135879034098,189.8963419420061,9.895214239296706,257.9821556988637,77.9821556988637,0,"LINESTRING (35.33628 32.8585, 35.32712 32.85655)"
616,616-73,3,E,68.44617420003574,7,W,248.45095982754808,7,W,3,E,7-3,68.44617420003574,248.45095982754808,15.275617269004833,195.27731788323007,71.56505117706415,251.56505117706413,0,"LINESTRING (35.3365 32.85853, 35.34532 32.86147)"
274,274-51,1,N,20.21090546730072,5,S,200.2283827571673,5,S,1,N,5-1,20.21090546730072,200.2283827571673,61.92609785171114,241.96874678416697,23.584915607713285,203.58491560771327,0,"LINESTRING (35.33635 32.85876, 35.36853 32.93247)"
1200,1200-48,8,NW,293.06628424239904,4,SE,113.04680564947603,4,SE,8,NW,4-8,293.06628424239904,113.04680564947603,163.27785786224607,343.2855293307591,289.9893179851442,109.98931798514427,0,"LINESTRING (34.73545 31.73033, 34.69842 31.7438)"
1201,1201-84,4,SE,127.75615052710802,8,NW,307.7614091930259,8,NW,4,SE,8-4,127.75615052710802,307.7614091930259,331.3467249347625,151.34295244100923,123.50455917486782,303.50455917486784,0,"LINESTRING (34.73568 31.72991, 34.74568 31.72329)"
1123,1123-51,1,N,338.0067089046612,5,S,157.989848646059,5,S,1,N,5-1,338.0067089046612,157.989848646059,119.63803848057458,299.6777309181654,334.8465304965414,154.8465304965414,0,"LINESTRING (34.83854 31.06649, 34.8059 31.136)"
547,547-15,5,S,163.3334152313536,1,N,343.33523869090106,1,N,5,S,1-5,163.3334152313536,343.33523869090106,293.0565111986911,113.05082572799942,160.70222815999267,340.70222815999267,0,"LINESTRING (35.00764 31.70637, 35.01111 31.69646)"
420,420-84,4,SE,137.31983813941747,8,NW,317.3600616701206,8,NW,4,SE,8-4,137.31983813941747,317.3600616701206,322.4199377735049,142.37824031425842,133.0611482611979,313.0611482611979,0,"LINESTRING (34.83854 31.06653, 34.91657 30.99361)"
1048,1048-26,6,SW,206.51790347841762,2,NE,26.515235933079197,2,NE,6,SW,2-6,206.51790347841762,26.515235933079197,234.8972178407909,54.89212250074186,210.09642702442503,30.096427024425047,0,"LINESTRING (34.83838 31.06652, 34.83321 31.0576)"
885,885-62,2,NE,47.565142968839986,6,SW,227.5684837261113,6,SW,2,NE,6-2,47.565142968839986,227.5684837261113,32.66171021323376,212.6645616220719,52.01880905025291,232.0188090502529,0,"LINESTRING (35.16948 31.79601, 35.17582 31.80096)"
2258,2258-37,7,W,264.51500239687533,3,E,84.51057122820151,3,E,7,W,3-7,264.51500239687533,84.51057122820151,183.85459680333528,3.8541994075161767,265.3096625831976,85.30966258319762,0,"LINESTRING (35.16941 31.7961, 35.161 31.79541)"
623,623-73,3,E,78.59765168726967,7,W,258.6059758835056,7,W,3,E,7-3,78.59765168726967,258.6059758835056,7.942188688057817,187.94369600519235,80.34396855175301,260.343968551753,0,"LINESTRING (35.26836 32.86267, 35.2837 32.86528)"
614,614-37,7,W,255.23631275074365,3,E,75.23350740589785,3,E,7,W,3-7,255.23631275074365,75.23350740589785,190.3392290150815,10.338565040715793,257.4594585659146,77.45945856591456,0,"LINESTRING (35.26829 32.86274, 35.26312 32.86159)"
588,588-51,1,N,9.236564289560507,5,S,189.24170638119202,5,S,1,N,5-1,9.236564289560507,189.24170638119202,76.75626990595049,256.7846355087087,10.912347881627046,190.91234788162703,0,"LINESTRING (35.26845 32.86268, 35.27792 32.9118)"
284,284-26,6,SW,233.9441875221809,2,NE,53.941576892026205,2,NE,6,SW,2-6,233.9441875221809,53.941576892026205,207.32434587321214,27.322525802781996,237.90328459588864,57.90328459588866,0,"LINESTRING (34.91674 30.99351, 34.91167 30.99033)"
283,283-73,3,E,78.04352595944565,7,W,258.05657544356535,7,W,3,E,7-3,78.04352595944565,258.05657544356535,8.53807076500758,188.54071602559463,79.66729948407998,259.66729948408,0,"LINESTRING (34.91677 30.99352, 34.94211 30.99814)"
420,420-48,8,NW,317.3441199179862,4,SE,137.30382427153148,4,SE,8,NW,4-8,317.3441199179862,137.30382427153148,142.39374352064598,322.4354925800612,313.04516803014195,133.04516803014195,0,"LINESTRING (34.91677 30.99352, 34.8386 31.06653)"
84,84-73,3,E,100.4551631579383,7,W,280.45790401379423,7,W,3,E,7-3,100.4551631579383,280.45790401379423,352.4837758369585,172.4832956452403,99.04423941614995,279.04423941614994,0,"LINESTRING (34.39486 30.88224, 34.4002 30.88139)"
1117,1117-15,5,S,187.75439067541836,1,N,7.751327606928612,1,N,5,S,1-5,187.75439067541836,7.751327606928612,259.20338985850094,79.18160205874128,188.94795873512868,8.94795873512869,0,"LINESTRING (34.8097 30.6604, 34.80369 30.62223)"
2,2-26,6,SW,232.39891028437927,2,NE,52.274654156471655,2,NE,6,SW,2-6,232.39891028437927,52.274654156471655,208.92959146790562,28.8367594692524,236.26340289437462,56.2634028943746,0,"LINESTRING (34.80968 30.66044, 34.56543 30.49732)"
1119,1119-51,1,N,356.5344719529848,5,S,176.52646507360305,5,S,1,N,5-1,356.5344719529848,176.52646507360305,94.80179837167864,274.9290108180738,355.9836253380117,175.9836253380117,0,"LINESTRING (34.8097 30.6604, 34.79405 30.88329)"
2240,2240-37,7,W,266.8771510148403,3,E,86.87648690695697,3,E,7,W,3-7,266.8771510148403,86.87648690695697,182.20548468552948,2.2054501635073223,267.3162248404765,87.31622484047648,0,"LINESTRING (35.12598 31.25412, 35.1247 31.25406)"
785,785-73,3,E,94.87436677448567,7,W,274.91055789396194,7,W,3,E,7-3,94.87436677448567,274.91055789396194,356.5455539592898,176.54259969232294,94.2058375369529,274.2058375369529,0,"LINESTRING (35.12643 31.254, 35.19619 31.24887)"
56,56-26,6,SW,221.08559479618498,2,NE,41.07518269910477,2,NE,6,SW,2-6,219.0051393852769,38.996290457409856,221.08559479618498,41.07518269910477,223.30573829192983,43.30573829192983,1,"LINESTRING (35.12595 31.25377, 35.10889 31.23567)"
740,740-84,4,SE,114.72230213172732,8,NW,294.7310664771718,8,NW,4,SE,8-4,114.72230213172732,294.7310664771718,342.07671822785767,162.073018003744,111.41768459477538,291.4176845947754,0,"LINESTRING (34.81328 32.04447, 34.8298 32.03799)"
296,296-48,8,NW,298.89454428884846,4,SE,118.88785527952749,4,SE,8,NW,4-8,298.89454428884846,118.88785527952749,158.65202585633793,338.6555589071136,295.40882845504063,115.4088284550406,0,"LINESTRING (35.019613 31.062112, 35.00665 31.06827)"
1111,1111-26,6,SW,231.14610496159423,2,NE,51.14218059237919,2,NE,6,SW,2-6,231.14610496159423,51.14218059237919,209.4374559605848,29.434564282625985,235.58065582119409,55.58065582119409,0,"LINESTRING (34.93608 32.17562, 34.92871 32.17057)"
219,219-84,4,SE,116.47948254015729,8,NW,296.52547490178574,8,NW,4,SE,8-4,116.47948254015729,296.52547490178574,340.5374681496464,160.51544030876784,113.25271898715103,293.252718987151,0,"LINESTRING (34.94941 30.98414, 35.0388 30.94573)"
1117,1117-51,1,N,7.4523032170959045,5,S,187.4552490620288,5,S,1,N,5-1,7.4523032170959045,187.4552490620288,79.59396574064198,259.6157707276404,8.604095720043775,188.60409572004377,0,"LINESTRING (34.80392 30.6222, 34.8097 30.6604)"
1118,1118-15,5,S,179.3109541128248,1,N,359.3110152293849,1,N,5,S,1-5,179.3109541128248,359.3110152293849,270.9682483800156,90.96332265811924,179.20335452253858,359.2033545225386,0,"LINESTRING (34.80369 30.62184, 34.80381 30.61321)"
484,484-51,1,N,348.30346161949996,5,S,168.30008182383693,5,S,1,N,5-1,348.30346161949996,168.30008182383693,106.64418165622752,286.6587363432851,346.1986396193879,166.1986396193879,0,"LINESTRING (35.15452 32.96082, 35.14831 32.9861)"
