link_id,percent_valid,hours_with_data,hours_valid,hours_dropped,percent_valid_hours,days_covered
s_2331-11447,100.0,96,96,0,100.0,4
s_2331-11448,100.0,96,96,0,100.0,4
s_2335-11448,100.0,96,96,0,100.0,4
s_2335-11449,100.0,96,96,0,100.0,4
s_2375-1473,100.0,96,96,0,100.0,4
s_2375-1629,100.0,96,96,0,100.0,4
s_2375-2377,100.0,96,96,0,100.0,4
s_2377-1463,100.0,96,96,0,100.0,4
s_2377-2375,100.0,96,96,0,100.0,4
s_2377-2387,100.0,96,96,0,100.0,4
s_2387-2377,100.0,96,96,0,100.0,4
s_2429-10579,100.0,96,96,0,100.0,4
s_2429-2435,100.0,96,96,0,100.0,4
s_2429-2445,100.0,96,96,0,100.0,4
s_2435-1631,100.0,96,96,0,100.0,4
s_2435-1733,100.0,96,96,0,100.0,4
s_2435-2429,100.0,96,96,0,100.0,4
s_2445-1659,100.0,96,96,0,100.0,4
s_2445-1707,100.0,96,96,0,100.0,4
s_2445-1711,100.0,96,96,0,100.0,4
s_2445-2429,100.0,96,96,0,100.0,4
s_2493-10407,100.0,96,96,0,100.0,4
s_2493-591,100.0,96,96,0,100.0,4
s_25-19,100.0,96,96,0,100.0,4
s_25-2005,100.0,96,96,0,100.0,4
s_25-31,100.0,96,96,0,100.0,4
s_257-263,100.0,96,96,0,100.0,4
s_2603-11731,100.0,96,96,0,100.0,4
s_2603-2063,100.0,96,96,0,100.0,4
s_263-257,100.0,96,96,0,100.0,4
s_263-271,100.0,96,96,0,100.0,4
s_263-3710,100.0,96,96,0,100.0,4
s_2635-2151,100.0,96,96,0,100.0,4
s_2635-945,100.0,96,96,0,100.0,4
s_2709-4212,100.0,96,96,0,100.0,4
s_271-263,100.0,96,96,0,100.0,4
s_271-3003,100.0,96,96,0,100.0,4
s_2769-1655,100.0,96,96,0,100.0,4
s_2769-2771,100.0,96,96,0,100.0,4
s_2771-1425,100.0,96,96,0,100.0,4
s_2771-2769,100.0,96,96,0,100.0,4
s_279-3003,100.0,96,96,0,100.0,4
s_279-565,100.0,96,96,0,100.0,4
s_279-99,100.0,96,96,0,100.0,4
s_283-105,100.0,96,96,0,100.0,4
s_283-10608,100.0,96,96,0,100.0,4
s_283-287,100.0,96,96,0,100.0,4
s_287-12100,100.0,96,96,0,100.0,4
s_287-283,100.0,96,96,0,100.0,4
s_287-295,100.0,96,96,0,100.0,4
s_295-287,100.0,96,96,0,100.0,4
s_295-3944,100.0,96,96,0,100.0,4
s_297-299,100.0,96,96,0,100.0,4
s_297-301,100.0,96,96,0,100.0,4
s_297-3944,100.0,96,96,0,100.0,4
s_299-297,100.0,96,96,0,100.0,4
s_299-301,100.0,96,96,0,100.0,4
s_299-811,100.0,96,96,0,100.0,4
s_299-817,100.0,96,96,0,100.0,4
s_30000-1131,100.0,96,96,0,100.0,4
s_30000-12614,100.0,96,96,0,100.0,4
s_3003-271,100.0,96,96,0,100.0,4
s_3003-279,100.0,96,96,0,100.0,4
s_301-10647,100.0,96,96,0,100.0,4
s_301-297,100.0,96,96,0,100.0,4
s_301-299,100.0,96,96,0,100.0,4
s_301-799,100.0,96,96,0,100.0,4
s_3010-3898,100.0,96,96,0,100.0,4
s_3010-4111,100.0,96,96,0,100.0,4
s_3011-11292,100.0,96,96,0,100.0,4
s_3011-727,100.0,96,96,0,100.0,4
s_3013-743,100.0,96,96,0,100.0,4
s_3013-9419,100.0,96,96,0,100.0,4
s_3017-11443,100.0,96,96,0,100.0,4
s_3017-1149,100.0,96,96,0,100.0,4
s_3017-12420,100.0,96,96,0,100.0,4
s_3018-11445,100.0,96,96,0,100.0,4
s_3018-1601,100.0,96,96,0,100.0,4
s_3019-1159,100.0,96,96,0,100.0,4
s_3019-12420,100.0,96,96,0,100.0,4
s_3019-1407,100.0,96,96,0,100.0,4
s_3026-11230,100.0,96,96,0,100.0,4
s_303-10647,100.0,96,96,0,100.0,4
s_303-4099,100.0,96,96,0,100.0,4
s_307-309,100.0,96,96,0,100.0,4
s_307-4049,100.0,96,96,0,100.0,4
s_307-4177,100.0,96,96,0,100.0,4
s_309-307,100.0,96,96,0,100.0,4
s_309-4178,100.0,96,96,0,100.0,4
s_31-10058,100.0,96,96,0,100.0,4
s_31-25,100.0,96,96,0,100.0,4
s_311-12341,100.0,96,96,0,100.0,4
s_311-4178,100.0,96,96,0,100.0,4
s_311-5,100.0,96,96,0,100.0,4
s_311-867,100.0,96,96,0,100.0,4
s_313-2085,100.0,96,96,0,100.0,4
s_313-315,100.0,96,96,0,100.0,4
s_313-3928,100.0,96,96,0,100.0,4
s_313-5,100.0,96,96,0,100.0,4
s_315-313,100.0,96,96,0,100.0,4
s_315-317,100.0,96,96,0,100.0,4
s_317-315,100.0,96,96,0,100.0,4
s_317-319,100.0,96,96,0,100.0,4
s_317-3478,100.0,96,96,0,100.0,4
s_319-317,100.0,96,96,0,100.0,4
s_319-321,100.0,96,96,0,100.0,4
s_321-319,100.0,96,96,0,100.0,4
s_321-9537,100.0,96,96,0,100.0,4
s_323-4083,100.0,96,96,0,100.0,4
s_323-4112,100.0,96,96,0,100.0,4
s_323-481,100.0,96,96,0,100.0,4
s_323-9537,100.0,96,96,0,100.0,4
s_325-327,100.0,96,96,0,100.0,4
s_325-4112,100.0,96,96,0,100.0,4
s_325-4115,100.0,96,96,0,100.0,4
s_327-325,100.0,96,96,0,100.0,4
s_327-331,100.0,96,96,0,100.0,4
s_33-1935,100.0,96,96,0,100.0,4
s_331-327,100.0,96,96,0,100.0,4
s_331-332,100.0,96,96,0,100.0,4
s_332-10502,100.0,96,96,0,100.0,4
s_332-331,100.0,96,96,0,100.0,4
s_332-333,100.0,96,96,0,100.0,4
s_333-332,100.0,96,96,0,100.0,4
s_333-335,100.0,96,96,0,100.0,4
s_335-11224,100.0,96,96,0,100.0,4
s_335-333,100.0,96,96,0,100.0,4
s_335-337,100.0,96,96,0,100.0,4
s_335-9839,100.0,96,96,0,100.0,4
s_337-335,100.0,96,96,0,100.0,4
s_337-339,100.0,96,96,0,100.0,4
s_339-337,100.0,96,96,0,100.0,4
s_339-343,100.0,96,96,0,100.0,4
s_3403-11983,100.0,96,96,0,100.0,4
s_3403-4066,100.0,96,96,0,100.0,4
s_3408-4179,100.0,85,85,0,100.0,4
s_3408-583,100.0,96,96,0,100.0,4
s_3411-1147,100.0,96,96,0,100.0,4
s_3411-1365,100.0,96,96,0,100.0,4
s_3415-1635,100.0,96,96,0,100.0,4
s_3415-1733,100.0,96,96,0,100.0,4
s_3424-2095,100.0,96,96,0,100.0,4
s_3424-757,100.0,96,96,0,100.0,4
s_3426-3552,100.0,96,96,0,100.0,4
s_3426-9327,100.0,96,96,0,100.0,4
s_343-339,100.0,96,96,0,100.0,4
s_343-345,100.0,96,96,0,100.0,4
s_3437-10957,100.0,96,96,0,100.0,4
s_3437-2049,100.0,96,96,0,100.0,4
s_3437-889,100.0,96,96,0,100.0,4
s_345-343,100.0,96,96,0,100.0,4
s_345-353,100.0,96,96,0,100.0,4
s_345-929,100.0,96,96,0,100.0,4
s_345-933,100.0,96,96,0,100.0,4
s_3461-863,100.0,96,96,0,100.0,4
s_3461-9674,100.0,96,96,0,100.0,4
s_3478-317,100.0,96,96,0,100.0,4
s_3478-9175,100.0,96,96,0,100.0,4
s_3498-12354,100.0,96,96,0,100.0,4
s_3498-3542,100.0,96,96,0,100.0,4
s_353-345,100.0,96,96,0,100.0,4
s_353-357,100.0,96,96,0,100.0,4
s_3539-3904,100.0,96,96,0,100.0,4
s_3539-497,100.0,96,96,0,100.0,4
s_3542-10701,100.0,96,96,0,100.0,4
s_3542-3498,100.0,96,96,0,100.0,4
s_3542-4229,100.0,96,96,0,100.0,4
s_3544-2055,100.0,96,96,0,100.0,4
s_3544-2057,100.0,96,96,0,100.0,4
s_3545-11446,100.0,96,96,0,100.0,4
s_3545-9327,100.0,96,96,0,100.0,4
s_3552-1447,100.0,96,96,0,100.0,4
s_3552-3426,100.0,96,96,0,100.0,4
s_3560-745,100.0,96,96,0,100.0,4
s_3560-746,100.0,96,96,0,100.0,4
s_3564-10537,100.0,96,96,0,100.0,4
s_3564-4251,100.0,96,96,0,100.0,4
s_357-353,100.0,96,96,0,100.0,4
s_357-361,100.0,96,96,0,100.0,4
s_3582-1763,100.0,96,96,0,100.0,4
s_3582-669,100.0,96,96,0,100.0,4
s_3588-1215,100.0,96,96,0,100.0,4
s_3588-1217,100.0,96,96,0,100.0,4
s_3589-4036,100.0,96,96,0,100.0,4
s_3589-4054,100.0,96,96,0,100.0,4
s_3589-4100,100.0,96,96,0,100.0,4
s_361-2183,100.0,73,73,0,100.0,4
s_361-357,100.0,96,96,0,100.0,4
s_361-9986,100.0,96,96,0,100.0,4
s_3613-483,100.0,96,96,0,100.0,4
s_3613-549,100.0,96,96,0,100.0,4
s_3624-10808,100.0,96,96,0,100.0,4
s_3624-4065,100.0,96,96,0,100.0,4
s_365-367,100.0,96,96,0,100.0,4
s_365-9131,100.0,96,96,0,100.0,4
s_3655-10575,100.0,96,96,0,100.0,4
s_3655-963,100.0,96,96,0,100.0,4
s_3660-12162,100.0,96,96,0,100.0,4
s_3660-459,100.0,96,96,0,100.0,4
s_3667-10054,100.0,96,96,0,100.0,4
s_3667-381,100.0,96,96,0,100.0,4
s_367-12239,100.0,96,96,0,100.0,4
s_367-365,100.0,96,96,0,100.0,4
s_367-369,100.0,96,96,0,100.0,4
s_367-91,100.0,96,96,0,100.0,4
s_3685-1951,100.0,96,96,0,100.0,4
s_3685-727,100.0,96,96,0,100.0,4
s_369-11426,100.0,96,96,0,100.0,4
s_369-11427,100.0,96,96,0,100.0,4
s_369-367,100.0,96,96,0,100.0,4
s_369-371,100.0,96,96,0,100.0,4
s_3691-8017,100.0,96,96,0,100.0,4
s_3691-877,100.0,96,96,0,100.0,4
s_3692-12346,100.0,96,96,0,100.0,4
s_3692-9419,100.0,96,96,0,100.0,4
s_3694-1401,100.0,96,96,0,100.0,4
s_3694-1405,100.0,96,96,0,100.0,4
s_3698-10488,100.0,96,96,0,100.0,4
s_3698-1337,100.0,96,96,0,100.0,4
s_3698-1339,100.0,96,96,0,100.0,4
s_3698-4057,100.0,96,96,0,100.0,4
s_371-369,100.0,96,96,0,100.0,4
s_371-373,100.0,96,96,0,100.0,4
s_3710-10700,100.0,96,96,0,100.0,4
s_3710-263,100.0,96,96,0,100.0,4
s_3711-1791,100.0,96,96,0,100.0,4
s_3711-1793,100.0,96,96,0,100.0,4
s_3720-1211,100.0,96,96,0,100.0,4
s_3720-1373,100.0,96,96,0,100.0,4
s_373-11418,100.0,96,96,0,100.0,4
s_373-371,100.0,96,96,0,100.0,4
s_373-375,100.0,96,96,0,100.0,4
s_375-373,100.0,96,96,0,100.0,4
s_375-379,100.0,96,96,0,100.0,4
s_3765-475,100.0,96,96,0,100.0,4
s_3768-1355,100.0,96,96,0,100.0,4
s_3768-9039,100.0,96,96,0,100.0,4
s_3770-1147,100.0,96,96,0,100.0,4
s_3770-1359,100.0,96,96,0,100.0,4
s_3772-10398,100.0,96,96,0,100.0,4
s_3772-1227,100.0,96,96,0,100.0,4
s_3780-1445,100.0,96,96,0,100.0,4
s_3780-1447,100.0,96,96,0,100.0,4
s_379-375,100.0,96,96,0,100.0,4
s_379-381,100.0,96,96,0,100.0,4
s_381-1191,100.0,96,96,0,100.0,4
s_381-3667,100.0,96,96,0,100.0,4
s_381-379,100.0,96,96,0,100.0,4
s_381-93,100.0,96,96,0,100.0,4
s_3840-1203,100.0,96,96,0,100.0,4
s_3842-11440,100.0,96,96,0,100.0,4
s_3842-11441,100.0,96,96,0,100.0,4
s_3842-9326,100.0,96,96,0,100.0,4
s_3856-10697,100.0,96,96,0,100.0,4
s_3856-119,100.0,96,96,0,100.0,4
s_3898-3010,100.0,96,96,0,100.0,4
s_3898-3904,100.0,96,96,0,100.0,4
s_3898-9963,100.0,96,96,0,100.0,4
s_39-11044,100.0,96,96,0,100.0,4
s_39-12244,100.0,96,96,0,100.0,4
s_3903-11439,100.0,96,96,0,100.0,4
s_3903-2325,100.0,96,96,0,100.0,4
s_3903-4107,100.0,96,96,0,100.0,4
s_3904-1753,100.0,96,96,0,100.0,4
s_3904-3539,100.0,96,96,0,100.0,4
s_3904-3898,100.0,96,96,0,100.0,4
s_3906-10028,100.0,96,96,0,100.0,4
s_3907-3931,100.0,96,96,0,100.0,4
s_3907-4109,100.0,96,96,0,100.0,4
s_3907-665,100.0,96,96,0,100.0,4
s_3919-12354,100.0,96,96,0,100.0,4
s_3919-9798,100.0,96,96,0,100.0,4
s_3919-9998,100.0,96,96,0,100.0,4
s_3928-313,100.0,96,96,0,100.0,4
s_3930-1757,100.0,96,96,0,100.0,4
s_3931-3907,100.0,96,96,0,100.0,4
s_3931-655,100.0,96,96,0,100.0,4
s_3933-12166,100.0,96,96,0,100.0,4
s_3933-1233,100.0,96,96,0,100.0,4
s_3938-1093,100.0,96,96,0,100.0,4
s_3938-11365,100.0,96,96,0,100.0,4
s_3938-2169,100.0,96,96,0,100.0,4
s_3944-295,100.0,96,96,0,100.0,4
s_3944-297,100.0,96,96,0,100.0,4
s_3946-495,100.0,96,96,0,100.0,4
s_3946-497,100.0,96,96,0,100.0,4
s_3973-4104,100.0,96,96,0,100.0,4
s_3973-889,100.0,96,96,0,100.0,4
s_3974-10689,100.0,96,96,0,100.0,4
s_3974-543,100.0,96,96,0,100.0,4
s_399-10054,100.0,96,96,0,100.0,4
s_399-401,100.0,96,96,0,100.0,4
s_399-95,100.0,96,96,0,100.0,4
s_3993-12119,100.0,96,96,0,100.0,4
s_3993-12291,100.0,96,96,0,100.0,4
s_3993-2019,100.0,96,96,0,100.0,4
s_3993-745,100.0,96,96,0,100.0,4
s_4002-1321,100.0,96,96,0,100.0,4
s_4002-4003,100.0,96,96,0,100.0,4
s_4003-1077,100.0,96,96,0,100.0,4
s_4003-10809,100.0,96,96,0,100.0,4
s_4003-4002,100.0,96,96,0,100.0,4
s_401-12616,100.0,96,96,0,100.0,4
s_401-2264,100.0,96,96,0,100.0,4
s_401-399,100.0,96,96,0,100.0,4
s_4021-2043,100.0,96,96,0,100.0,4
s_4021-4083,100.0,96,96,0,100.0,4
s_4021-775,100.0,96,96,0,100.0,4
s_4021-779,100.0,96,96,0,100.0,4
s_4031-1109,100.0,96,96,0,100.0,4
s_4031-1113,100.0,96,96,0,100.0,4
s_4035-11982,100.0,96,96,0,100.0,4
s_4035-411,100.0,96,96,0,100.0,4
s_4036-11391,100.0,96,96,0,100.0,4
s_4036-3589,100.0,96,96,0,100.0,4
s_4036-4084,100.0,96,96,0,100.0,4
s_4037-4141,100.0,96,96,0,100.0,4
s_4037-497,100.0,96,96,0,100.0,4
s_4037-9995,100.0,96,96,0,100.0,4
s_4039-1321,100.0,96,96,0,100.0,4
s_4039-4065,100.0,96,96,0,100.0,4
s_4043-4049,100.0,96,96,0,100.0,4
s_4043-4186,100.0,96,96,0,100.0,4
s_4048-12162,100.0,96,96,0,100.0,4
s_4048-4050,100.0,96,96,0,100.0,4
s_4049-307,100.0,96,96,0,100.0,4
s_4049-4043,100.0,96,96,0,100.0,4
s_4049-4177,100.0,96,96,0,100.0,4
s_4049-831,100.0,96,96,0,100.0,4
s_4050-1391,100.0,96,96,0,100.0,4
s_4050-4048,100.0,96,96,0,100.0,4
s_4050-4066,100.0,96,96,0,100.0,4
s_4052-10525,100.0,96,96,0,100.0,4
s_4052-1233,100.0,96,96,0,100.0,4
s_4054-12539,100.0,96,96,0,100.0,4
s_4054-3589,100.0,96,96,0,100.0,4
s_4054-755,100.0,96,96,0,100.0,4
s_4055-12095,100.0,96,96,0,100.0,4
s_4055-4233,100.0,96,96,0,100.0,4
s_4056-10034,100.0,96,96,0,100.0,4
s_4056-541,100.0,96,96,0,100.0,4
s_4057-1355,100.0,96,96,0,100.0,4
s_4057-3698,100.0,96,96,0,100.0,4
s_4059-481,100.0,96,96,0,100.0,4
s_4059-57,100.0,96,96,0,100.0,4
s_4059-8057,100.0,96,96,0,100.0,4
s_4059-8059,100.0,96,96,0,100.0,4
s_4060-11437,100.0,96,96,0,100.0,4
s_4060-2325,100.0,96,96,0,100.0,4
s_4060-4233,100.0,96,96,0,100.0,4
s_4061-10408,100.0,96,96,0,100.0,4
s_4063-10269,100.0,96,96,0,100.0,4
s_4063-4111,100.0,96,96,0,100.0,4
s_4063-4141,100.0,96,96,0,100.0,4
s_4063-503,100.0,96,96,0,100.0,4
s_4064-12285,100.0,96,96,0,100.0,4
s_4064-503,100.0,95,95,0,100.0,4
s_4065-3624,100.0,96,96,0,100.0,4
s_4065-4039,100.0,96,96,0,100.0,4
s_4065-4081,100.0,96,96,0,100.0,4
s_4066-3403,100.0,96,96,0,100.0,4
s_4066-4050,100.0,96,96,0,100.0,4
s_4067-12119,100.0,96,96,0,100.0,4
s_4067-2019,100.0,96,96,0,100.0,4
s_4067-9127,100.0,96,96,0,100.0,4
s_4071-11385,100.0,96,96,0,100.0,4
s_4071-4133,100.0,96,96,0,100.0,4
s_4071-9127,100.0,96,96,0,100.0,4
s_4074-11289,100.0,96,96,0,100.0,4
s_4074-652,100.0,96,96,0,100.0,4
s_4076-10927,100.0,96,96,0,100.0,4
s_4076-1767,100.0,96,96,0,100.0,4
s_4076-1770,100.0,96,96,0,100.0,4
s_4080-11224,100.0,96,96,0,100.0,4
s_4080-2129,100.0,96,96,0,100.0,4
s_4080-4171,100.0,96,96,0,100.0,4
s_4081-11430,100.0,96,96,0,100.0,4
s_4081-4065,100.0,96,96,0,100.0,4
s_4081-4129,100.0,96,96,0,100.0,4
s_4082-10807,100.0,96,96,0,100.0,4
s_4082-11305,100.0,96,96,0,100.0,4
s_4083-323,100.0,96,96,0,100.0,4
s_4083-4021,100.0,96,96,0,100.0,4
s_4084-2031,100.0,96,96,0,100.0,4
s_4084-4036,100.0,96,96,0,100.0,4
s_4095-11232,100.0,96,96,0,100.0,4
s_4095-2043,100.0,96,96,0,100.0,4
s_4099-303,100.0,96,96,0,100.0,4
s_4099-4177,100.0,96,96,0,100.0,4
s_4099-9378,100.0,96,96,0,100.0,4
s_4100-2029,100.0,96,96,0,100.0,4
s_4100-3589,100.0,96,96,0,100.0,4
s_4102-1287,100.0,96,96,0,100.0,4
s_4104-3973,100.0,96,96,0,100.0,4
s_4104-4198,100.0,96,96,0,100.0,4
s_4107-3903,100.0,96,96,0,100.0,4
s_4107-8080,100.0,96,96,0,100.0,4
s_4109-3907,100.0,96,96,0,100.0,4
s_411-4035,100.0,96,96,0,100.0,4
s_411-5894,100.0,96,96,0,100.0,4
s_4111-3010,100.0,96,96,0,100.0,4
s_4111-4063,100.0,96,96,0,100.0,4
s_4111-503,100.0,96,96,0,100.0,4
s_4112-10293,100.0,96,96,0,100.0,4
s_4112-323,100.0,96,96,0,100.0,4
s_4112-325,100.0,96,96,0,100.0,4
s_4112-4115,100.0,96,96,0,100.0,4
s_4115-10295,100.0,96,96,0,100.0,4
s_4115-325,100.0,96,96,0,100.0,4
s_4115-4112,100.0,96,96,0,100.0,4
s_4115-9129,100.0,96,96,0,100.0,4
s_4125-11386,100.0,96,96,0,100.0,4
s_4125-4127,100.0,96,96,0,100.0,4
s_4127-2047,100.0,96,96,0,100.0,4
s_4127-4125,100.0,96,96,0,100.0,4
s_4128-4198,100.0,96,96,0,100.0,4
s_4128-779,100.0,96,96,0,100.0,4
s_4129-1355,100.0,96,96,0,100.0,4
s_4129-4081,100.0,96,96,0,100.0,4
s_4131-11403,100.0,96,96,0,100.0,4
s_4131-727,100.0,96,96,0,100.0,4
s_4132-1909,100.0,96,96,0,100.0,4
s_4132-9427,100.0,96,96,0,100.0,4
s_4133-4071,100.0,96,96,0,100.0,4
s_4133-7198,100.0,96,96,0,100.0,4
s_4135-10073,100.0,96,96,0,100.0,4
s_4135-2043,100.0,96,96,0,100.0,4
s_4135-4158,100.0,96,96,0,100.0,4
s_4135-4194,100.0,96,96,0,100.0,4
s_4140-619,100.0,96,96,0,100.0,4
s_4140-9797,100.0,96,96,0,100.0,4
s_4141-4037,100.0,96,96,0,100.0,4
s_4141-4063,100.0,96,96,0,100.0,4
s_4142-1165,100.0,96,96,0,100.0,4
s_4143-10187,100.0,96,96,0,100.0,4
s_4143-1205,100.0,96,96,0,100.0,4
s_4158-2031,100.0,96,96,0,100.0,4
s_4158-2035,100.0,96,96,0,100.0,4
s_4158-4135,100.0,96,96,0,100.0,4
s_4169-1945,100.0,96,96,0,100.0,4
s_4169-9333,100.0,96,96,0,100.0,4
s_4171-4080,100.0,96,96,0,100.0,4
s_4171-4172,100.0,96,96,0,100.0,4
s_4172-4171,100.0,96,96,0,100.0,4
s_4172-4173,100.0,96,96,0,100.0,4
s_4173-11414,100.0,96,96,0,100.0,4
s_4173-4172,100.0,96,96,0,100.0,4
s_4175-10408,100.0,96,96,0,100.0,4
s_4175-10791,100.0,96,96,0,100.0,4
s_4175-541,100.0,96,96,0,100.0,4
s_4177-307,100.0,96,96,0,100.0,4
s_4177-4049,100.0,96,96,0,100.0,4
s_4177-4099,100.0,96,96,0,100.0,4
s_4177-4185,100.0,96,96,0,100.0,4
s_4178-309,100.0,96,96,0,100.0,4
s_4178-311,100.0,96,96,0,100.0,4
s_4179-3408,100.0,96,96,0,100.0,4
s_4179-4184,100.0,96,96,0,100.0,4
s_4179-591,100.0,96,96,0,100.0,4
s_4179-9388,100.0,96,96,0,100.0,4
s_4180-629,100.0,96,96,0,100.0,4
s_4180-9797,100.0,96,96,0,100.0,4
s_4181-10634,100.0,96,96,0,100.0,4
s_4181-11415,100.0,96,96,0,100.0,4
s_4181-11998,100.0,96,96,0,100.0,4
s_4183-1407,100.0,96,96,0,100.0,4
s_4183-1617,100.0,96,96,0,100.0,4
s_4183-8073,100.0,96,96,0,100.0,4
s_4184-135,100.0,96,96,0,100.0,4
s_4184-4179,100.0,96,96,0,100.0,4
s_4184-4224,100.0,96,96,0,100.0,4
s_4184-4225,100.0,96,96,0,100.0,4
s_4185-4177,100.0,96,96,0,100.0,4
s_4185-9378,100.0,96,96,0,100.0,4
s_4186-10319,100.0,96,96,0,100.0,4
s_4186-11225,100.0,96,96,0,100.0,4
s_4186-4043,100.0,96,96,0,100.0,4
s_4186-9802,100.0,96,96,0,100.0,4
s_4188-12423,100.0,96,96,0,100.0,4
s_4188-4189,100.0,96,96,0,100.0,4
s_4188-4193,100.0,96,96,0,100.0,4
s_4188-4224,100.0,96,96,0,100.0,4
s_4188-743,100.0,96,96,0,100.0,4
s_4188-857,100.0,96,96,0,100.0,4
s_4189-11382,100.0,96,96,0,100.0,4
s_4189-17,100.0,96,96,0,100.0,4
s_4189-4188,100.0,96,96,0,100.0,4
s_4189-4193,100.0,96,96,0,100.0,4
s_4193-12291,100.0,96,96,0,100.0,4
s_4193-4188,100.0,96,96,0,100.0,4
s_4193-4189,100.0,96,96,0,100.0,4
s_4194-12119,100.0,96,96,0,100.0,4
s_4194-12291,100.0,96,96,0,100.0,4
s_4194-2019,100.0,96,96,0,100.0,4
s_4194-2029,100.0,96,96,0,100.0,4
s_4194-4135,100.0,96,96,0,100.0,4
s_4195-2043,100.0,96,96,0,100.0,4
s_4195-4196,100.0,96,96,0,100.0,4
s_4195-4220,100.0,96,96,0,100.0,4
s_4196-12099,100.0,96,96,0,100.0,4
s_4196-2055,100.0,96,96,0,100.0,4
s_4196-4195,100.0,96,96,0,100.0,4
s_4196-4197,100.0,96,96,0,100.0,4
s_4197-4196,100.0,96,96,0,100.0,4
s_4197-4204,100.0,96,96,0,100.0,4
s_4197-945,100.0,96,96,0,100.0,4
s_4198-10178,100.0,96,96,0,100.0,4
s_4198-4104,100.0,96,96,0,100.0,4
s_4198-4128,100.0,96,96,0,100.0,4
s_4198-4220,100.0,96,96,0,100.0,4
s_4203-1093,100.0,96,96,0,100.0,4
s_4203-1099,100.0,96,96,0,100.0,4
s_4203-4204,100.0,96,96,0,100.0,4
s_4203-9387,100.0,96,96,0,100.0,4
s_4204-10781,100.0,96,96,0,100.0,4
s_4204-4197,100.0,96,96,0,100.0,4
s_4204-4203,100.0,96,96,0,100.0,4
s_4204-4226,100.0,96,96,0,100.0,4
s_4205-10233,100.0,96,96,0,100.0,4
s_4205-10793,100.0,96,96,0,100.0,4
s_4205-11288,100.0,96,96,0,100.0,4
s_4205-11981,100.0,96,96,0,100.0,4
s_4212-10186,100.0,96,96,0,100.0,4
s_4212-1339,100.0,96,96,0,100.0,4
s_4212-2709,100.0,96,96,0,100.0,4
s_4216-11348,100.0,96,96,0,100.0,4
s_4217-1841,100.0,96,96,0,100.0,4
s_4217-509,100.0,96,96,0,100.0,4
s_4218-541,100.0,96,96,0,100.0,4
s_4218-9158,100.0,96,96,0,100.0,4
s_4219-11225,100.0,96,96,0,100.0,4
s_4219-12423,100.0,96,96,0,100.0,4
s_4219-737,100.0,96,96,0,100.0,4
s_4219-9702,100.0,96,96,0,100.0,4
s_4220-2047,100.0,96,96,0,100.0,4
s_4220-2049,100.0,96,96,0,100.0,4
s_4220-4195,100.0,96,96,0,100.0,4
s_4220-4198,100.0,96,96,0,100.0,4
s_4223-10264,100.0,96,96,0,100.0,4
s_4223-4224,100.0,96,96,0,100.0,4
s_4223-811,100.0,96,96,0,100.0,4
s_4223-9157,100.0,96,96,0,100.0,4
s_4224-4184,100.0,96,96,0,100.0,4
s_4224-4188,100.0,96,96,0,100.0,4
s_4224-4223,100.0,96,96,0,100.0,4
s_4224-4225,100.0,96,96,0,100.0,4
s_4225-149,100.0,96,96,0,100.0,4
s_4225-4184,100.0,96,96,0,100.0,4
s_4225-4224,100.0,96,96,0,100.0,4
s_4226-12071,100.0,96,96,0,100.0,4
s_4226-2167,100.0,96,96,0,100.0,4
s_4226-4204,100.0,96,96,0,100.0,4
s_4226-9987,100.0,96,96,0,100.0,4
s_4228-537,100.0,96,96,0,100.0,4
s_4229-3542,100.0,96,96,0,100.0,4
s_4229-543,100.0,96,96,0,100.0,4
s_4233-4055,100.0,96,96,0,100.0,4
s_4233-4060,100.0,96,96,0,100.0,4
s_4243-1757,100.0,96,96,0,100.0,4
s_4243-491,100.0,96,96,0,100.0,4
s_4245-7090,100.0,96,96,0,100.0,4
s_4251-10034,100.0,96,96,0,100.0,4
s_4251-10537,100.0,96,96,0,100.0,4
s_4251-10703,100.0,96,96,0,100.0,4
s_4251-3564,100.0,96,96,0,100.0,4
s_435-9736,100.0,96,96,0,100.0,4
s_459-11306,100.0,96,96,0,100.0,4
s_459-12185,100.0,96,96,0,100.0,4
s_459-3660,100.0,96,96,0,100.0,4
s_468-12185,100.0,96,96,0,100.0,4
s_468-475,100.0,96,96,0,100.0,4
s_475-11451,100.0,96,96,0,100.0,4
s_475-3765,100.0,96,96,0,100.0,4
s_475-468,100.0,96,96,0,100.0,4
s_481-323,100.0,96,96,0,100.0,4
s_481-4059,100.0,96,96,0,100.0,4
s_483-1516,100.0,96,96,0,100.0,4
s_483-3613,100.0,96,96,0,100.0,4
s_483-487,100.0,96,96,0,100.0,4
s_487-483,100.0,96,96,0,100.0,4
s_487-491,100.0,96,96,0,100.0,4
s_487-547,100.0,96,96,0,100.0,4
s_491-4243,100.0,96,96,0,100.0,4
s_491-487,100.0,96,96,0,100.0,4
s_491-495,100.0,96,96,0,100.0,4
s_495-3946,100.0,96,96,0,100.0,4
s_495-491,100.0,96,96,0,100.0,4
s_497-3539,100.0,96,96,0,100.0,4
s_497-3946,100.0,96,96,0,100.0,4
s_497-4037,100.0,96,96,0,100.0,4
s_5-1,100.0,96,96,0,100.0,4
s_5-311,100.0,96,96,0,100.0,4
s_5-313,100.0,96,96,0,100.0,4
s_5-7,100.0,96,96,0,100.0,4
s_503-4063,100.0,96,96,0,100.0,4
